Instances,feature_age,feature_job,feature_marital,feature_education,feature_default,feature_balance,feature_housing,feature_loan,feature_contact,feature_day,feature_month,feature_duration,feature_campaign,feature_pdays,feature_previous,feature_poutcome,algo_MLPC
instance_0,0,2,1,1,0,6,0,0,1,11,0,39,51,9,43,1,0
instance_0,0,5,0,1,0,51,0,0,0,1,5,12,34,37,54,1,0
instance_0,0,4,1,0,0,55,0,0,1,8,10,1,31,83,44,2,0
instance_0,0,6,1,0,0,8,0,0,1,2,5,1,48,57,52,2,0
instance_0,0,9,1,2,0,63,0,0,0,8,8,1,20,64,39,1,0
instance_0,0,4,1,2,0,17,0,0,1,8,7,27,23,53,36,2,0
instance_0,0,8,0,1,0,63,0,0,0,29,6,9,48,47,12,2,0
instance_0,0,5,0,1,0,4,0,0,0,17,4,47,37,5,10,1,0
instance_0,0,9,1,1,0,80,0,0,0,1,0,2,36,68,40,1,0
instance_0,0,7,0,1,0,1,0,0,1,14,3,41,23,53,2,0,0
instance_0,0,1,0,0,0,30,0,0,0,15,5,1,48,32,27,2,0
instance_0,0,8,1,1,0,11,0,0,1,30,10,2,20,22,22,0,0
instance_0,0,10,1,0,0,3,0,0,0,11,9,41,20,20,19,2,0
instance_0,0,1,0,2,0,57,0,0,0,3,4,1,18,64,49,1,0
instance_0,0,3,0,2,0,6,0,0,0,9,6,1,48,62,28,0,0
instance_0,0,2,1,0,0,2,0,0,1,28,5,23,45,46,23,0,0
instance_0,0,5,1,0,0,52,0,0,1,12,10,1,31,66,44,2,0
instance_0,0,10,0,0,0,15,0,0,1,7,8,17,58,83,29,2,0
instance_0,0,6,1,1,0,49,0,0,1,15,9,44,3,47,18,2,0
instance_0,0,9,0,0,0,86,0,0,1,25,4,45,11,12,4,2,0
instance_0,0,0,1,2,0,53,0,0,0,27,5,1,9,62,10,2,0
instance_0,0,2,1,1,0,21,0,0,0,5,8,1,49,16,31,1,0
instance_0,0,3,1,2,0,16,0,0,1,1,6,30,2,47,57,0,0
instance_0,0,2,0,1,0,90,0,0,1,24,4,7,20,20,38,1,0
instance_0,0,5,1,0,0,52,0,0,1,4,0,1,62,80,44,2,0
instance_0,0,0,0,0,0,25,0,0,0,22,2,1,17,3,7,2,0
instance_0,0,4,1,0,0,101,0,0,1,20,0,43,47,20,35,2,0
instance_0,0,7,1,1,0,30,0,0,0,30,9,32,38,38,1,0,0
instance_0,0,0,0,0,0,66,0,0,0,27,4,1,52,56,29,2,0
instance_0,0,7,1,0,0,1,0,0,0,5,9,3,40,12,24,1,0
instance_0,0,4,1,0,0,63,0,0,1,28,9,11,38,69,22,0,0
instance_0,0,5,0,0,0,59,0,0,1,11,10,1,59,78,1,1,0
instance_0,0,0,1,0,0,69,0,0,0,29,8,34,51,55,40,0,0
instance_0,0,7,1,2,0,69,0,0,1,5,2,1,59,40,1,1,0
instance_0,0,7,0,1,0,78,0,0,1,30,10,1,43,38,10,0,0
instance_0,0,1,1,2,0,73,0,0,1,13,5,48,29,74,10,0,0
instance_0,0,0,0,1,0,21,0,0,1,15,1,4,1,7,13,0,0
instance_0,0,5,0,1,0,91,0,0,1,11,8,2,10,33,43,1,0
instance_0,0,7,1,3,0,-9,0,0,0,3,7,4,5,7,51,0,0
instance_0,0,7,0,2,0,36,0,0,0,21,6,1,52,28,48,1,0
instance_0,0,8,0,0,0,93,0,0,1,11,1,1,5,71,30,1,0
instance_0,0,4,1,2,0,83,0,0,0,10,5,41,14,14,40,2,0
instance_0,0,6,1,1,0,2,0,0,1,18,6,0,60,2,48,1,0
instance_0,0,4,1,0,0,50,0,0,0,7,6,29,52,22,39,2,0
instance_0,0,2,0,2,0,1,0,0,1,25,5,16,1,62,32,2,0
instance_0,0,8,1,2,0,90,0,0,1,7,9,13,38,26,31,2,0
instance_0,0,7,1,1,0,-6,0,0,1,3,6,1,21,84,28,1,0
instance_0,0,8,0,0,0,44,0,0,1,19,3,33,29,52,13,1,0
instance_0,0,3,1,0,0,86,0,0,1,5,0,1,48,18,10,2,0
instance_0,0,7,1,0,0,66,0,0,0,18,3,1,62,57,21,1,0
instance_0,0,2,0,2,0,15,0,0,1,29,0,32,44,18,42,1,0
instance_0,0,8,1,2,0,52,0,0,1,10,10,1,8,24,44,0,0
instance_0,0,10,0,0,0,50,0,0,1,2,8,29,34,37,13,2,0
instance_0,0,8,0,2,0,34,0,0,0,25,6,1,35,38,31,0,0
instance_0,0,8,1,2,0,87,0,0,1,30,4,19,52,79,39,2,0
instance_0,0,3,1,0,0,75,0,0,0,27,0,0,38,52,15,0,0
instance_0,0,9,1,2,0,96,0,0,0,14,7,1,19,24,48,0,0
instance_0,0,1,1,2,0,74,0,0,0,26,6,13,40,37,5,0,0
instance_0,0,10,0,2,0,43,0,0,1,20,9,1,32,10,14,2,0
instance_0,0,6,1,0,0,72,0,0,0,12,4,1,37,50,17,0,0
instance_0,0,4,1,0,0,-4,0,0,0,27,4,34,40,10,18,0,0
instance_0,0,5,1,1,0,28,0,0,0,12,3,14,38,20,32,1,0
instance_0,0,9,1,1,0,88,0,0,1,18,8,8,23,29,51,2,0
instance_0,0,5,0,0,0,92,0,0,1,25,0,47,48,52,16,1,0
instance_0,0,8,0,1,0,-3,0,0,1,9,7,1,28,65,17,0,0
instance_0,0,6,0,1,0,53,0,0,1,20,4,16,52,59,49,2,0
instance_0,0,1,0,0,0,8,0,0,0,23,1,31,36,25,48,1,0
instance_0,0,9,1,1,0,-7,0,0,0,23,9,1,23,82,53,0,0
instance_0,0,5,0,0,0,62,0,0,1,21,1,13,28,67,26,0,0
instance_0,0,0,0,1,0,56,0,0,0,15,10,28,55,45,45,0,0
instance_0,0,10,1,1,0,44,0,0,1,29,7,20,12,31,18,2,0
instance_0,0,6,1,1,0,58,0,0,0,29,3,1,7,17,3,1,0
instance_0,0,10,1,0,0,31,0,0,1,27,4,28,53,81,34,1,0
instance_0,0,2,0,2,0,31,0,0,1,19,8,11,44,7,54,2,0
instance_0,0,5,0,2,0,47,0,0,0,19,2,1,20,41,10,1,0
instance_0,0,9,1,1,0,73,0,0,1,3,10,1,45,74,3,0,0
instance_0,0,7,0,2,0,9,0,0,1,15,1,31,21,46,41,0,0
instance_0,0,8,0,1,0,-9,0,0,1,12,1,1,50,62,20,2,0
instance_0,0,1,1,0,0,36,0,0,1,29,0,1,52,1,49,1,0
instance_0,0,2,0,0,0,97,0,0,1,14,7,10,43,22,39,2,0
instance_0,0,0,0,1,0,75,0,0,1,29,1,4,3,64,4,0,0
instance_0,0,6,0,2,0,11,0,0,0,25,4,1,52,38,23,1,0
instance_0,0,10,2,3,1,77,1,1,2,22,10,43,44,85,43,3,0
instance_0,0,2,1,1,0,7,0,0,1,6,1,22,15,20,50,2,0
instance_0,0,7,1,1,0,63,0,0,1,21,7,45,44,56,57,2,0
instance_0,0,4,0,0,0,19,0,0,0,24,10,1,13,20,57,2,0
instance_0,0,6,1,2,0,21,0,0,1,2,6,17,35,41,5,0,0
instance_0,0,4,0,2,0,-1,0,0,1,22,8,21,12,20,28,0,0
instance_0,0,2,0,0,0,66,0,0,0,3,2,4,57,20,4,0,0
instance_0,0,1,0,1,0,82,0,0,0,14,6,37,38,42,7,2,0
instance_0,0,6,1,0,0,44,0,0,1,4,5,37,21,51,54,2,0
instance_0,0,3,1,1,0,83,0,0,0,15,0,15,36,-1,1,0,0
instance_0,0,5,1,2,0,55,0,0,1,29,2,14,7,50,54,2,0
instance_0,0,7,1,1,0,40,0,0,1,21,2,39,30,34,18,2,0
instance_0,0,4,0,1,0,82,0,0,0,26,7,40,17,39,29,2,0
instance_0,0,6,0,2,0,48,0,0,1,3,0,1,41,64,34,1,0
instance_0,0,1,0,0,0,-1,0,0,0,3,8,4,5,22,51,0,0
instance_0,0,2,0,0,0,99,0,0,0,2,8,37,51,56,41,2,0
instance_0,0,4,0,1,0,72,0,0,1,19,7,26,48,53,3,0,0
instance_0,0,0,1,1,0,99,0,0,1,13,6,27,17,23,17,2,0
instance_0,0,5,1,2,0,75,0,0,1,13,8,39,25,75,23,0,0
instance_0,0,4,0,0,0,75,0,0,0,13,5,44,30,2,4,2,0
instance_0,0,2,0,2,0,53,0,0,0,25,9,1,29,6,26,2,0
instance_0,0,1,1,2,0,93,0,0,1,12,1,1,22,62,8,2,0
instance_0,0,9,0,2,0,36,0,0,1,16,1,10,46,47,30,1,0
instance_0,0,0,1,1,0,38,0,0,1,6,5,1,2,83,34,0,0
instance_0,0,2,1,2,0,68,0,0,1,25,8,37,35,45,0,1,0
instance_0,0,4,1,2,0,83,0,0,0,27,2,0,10,79,2,2,0
instance_0,0,9,1,1,0,54,0,0,1,21,9,1,2,27,11,2,0
instance_0,0,8,0,2,0,34,0,0,1,20,2,42,1,64,52,2,0
instance_0,0,5,0,1,0,98,0,0,1,15,5,38,20,22,31,0,0
instance_0,0,1,1,0,0,66,0,0,0,15,1,3,31,83,7,2,0
instance_0,0,0,1,1,0,8,0,0,1,30,6,10,62,0,49,0,0
instance_0,0,10,1,0,0,74,0,0,0,27,2,20,28,74,47,1,0
instance_0,0,2,0,0,0,48,0,0,0,30,3,1,43,12,43,1,0
instance_0,0,0,0,1,0,76,0,0,1,20,2,35,7,47,13,0,0
instance_0,0,4,0,0,0,62,0,0,1,11,8,33,42,79,6,2,0
instance_0,0,8,1,1,0,96,0,0,0,22,8,1,10,2,51,2,0
instance_0,0,1,0,2,0,56,0,0,0,10,7,1,45,12,27,1,0
instance_0,0,5,1,2,0,83,0,0,1,1,9,1,53,81,34,0,0
instance_0,0,9,0,1,0,98,0,0,1,6,3,1,1,63,18,0,0
instance_0,0,1,1,0,0,34,0,0,0,20,8,23,53,22,44,1,0
instance_0,0,2,0,0,0,40,0,0,1,17,3,1,2,24,44,0,0
instance_0,0,2,1,2,0,59,0,0,1,26,8,7,20,43,22,0,0
instance_0,0,10,1,1,0,19,0,0,1,1,6,11,21,68,30,0,0
instance_0,0,4,1,1,0,32,0,0,1,17,3,1,51,11,50,1,0
instance_0,0,4,1,1,0,29,0,0,1,12,3,4,51,65,35,0,0
instance_0,0,1,1,1,0,50,0,0,1,25,3,4,55,17,46,1,0
instance_0,0,1,1,1,0,28,0,0,0,9,5,33,2,82,39,0,0
instance_0,0,10,0,2,0,-4,0,0,1,23,0,38,18,31,35,1,0
instance_0,0,3,1,2,0,27,0,0,0,24,2,1,32,3,1,2,0
instance_0,0,2,1,1,0,11,0,0,1,29,3,1,52,16,36,1,0
instance_0,0,0,1,0,0,35,0,0,1,9,3,4,43,46,44,2,0
instance_0,0,3,0,0,0,54,0,0,1,10,3,24,12,74,7,1,0
instance_0,0,7,0,1,0,-3,0,0,0,27,2,1,46,28,41,0,0
instance_0,0,8,0,0,0,16,0,0,1,5,7,21,40,65,35,0,0
instance_0,0,5,1,1,0,51,0,0,0,8,4,0,38,53,20,1,0
instance_0,0,6,0,0,0,12,0,0,1,27,4,1,1,25,33,0,0
instance_0,0,10,1,2,0,83,0,0,1,29,6,13,57,53,3,2,0
instance_0,0,0,0,0,0,-1,0,0,1,16,3,4,49,26,16,1,0
instance_0,0,1,0,1,0,12,0,0,1,28,7,0,48,30,43,1,0
instance_0,0,6,1,1,0,35,0,0,1,3,10,1,48,21,22,2,0
instance_0,0,0,0,2,0,93,0,0,1,4,2,1,16,39,8,1,0
instance_0,0,2,1,1,0,19,0,0,1,12,0,2,17,43,29,2,0
instance_0,0,9,0,2,0,-8,0,0,1,4,3,1,23,37,11,0,0
instance_0,0,7,0,0,0,16,0,0,1,19,2,0,43,7,29,1,0
instance_0,0,6,1,2,0,22,0,0,0,9,6,39,52,71,39,2,0
instance_0,0,1,1,0,0,48,0,0,1,29,3,12,39,79,29,1,0
instance_0,0,0,0,1,0,86,0,0,1,18,6,1,34,73,57,0,0
instance_0,0,4,1,1,0,68,0,0,1,25,6,15,47,25,48,2,0
instance_0,0,10,1,2,0,-1,0,0,0,26,9,1,57,30,52,0,0
instance_0,0,4,1,1,0,84,0,0,0,5,4,26,9,35,27,2,0
instance_0,0,10,0,2,0,11,0,0,0,30,10,1,18,30,56,2,0
instance_0,0,0,0,1,0,24,0,0,1,25,5,35,33,38,47,2,0
instance_0,0,7,0,1,0,54,0,0,0,8,2,36,35,27,48,2,0
instance_0,0,3,0,0,0,49,0,0,1,9,8,8,17,34,48,2,0
instance_0,0,4,1,2,0,18,0,0,0,19,7,4,49,83,26,0,0
instance_0,0,3,1,1,0,63,0,0,1,20,6,5,17,29,45,1,0
instance_0,0,10,0,2,0,12,0,0,0,20,5,38,48,9,50,2,0
instance_0,0,7,0,0,0,97,0,0,0,15,6,3,36,0,12,1,0
instance_0,0,9,0,2,0,53,0,0,1,10,0,0,30,22,39,2,0
instance_0,0,0,1,1,0,61,0,0,0,4,3,1,50,62,20,2,0
instance_0,0,8,1,1,0,47,0,0,1,16,8,31,32,51,16,1,0
instance_0,0,2,0,0,0,17,0,0,0,8,7,1,16,17,35,2,0
instance_0,0,6,0,0,0,70,0,0,1,27,8,27,14,33,22,2,0
instance_0,0,5,1,0,0,86,0,0,0,18,5,40,3,13,41,0,0
instance_0,0,7,1,2,0,90,0,0,1,19,6,46,39,7,57,0,0
instance_0,0,3,0,2,0,21,0,0,1,30,7,8,22,51,42,2,0
instance_0,0,7,1,0,0,14,0,0,1,24,10,9,9,57,21,1,0
instance_0,0,6,0,2,0,75,0,0,1,11,0,1,9,43,29,0,0
instance_0,0,8,0,1,0,28,0,0,1,12,10,1,53,40,30,1,0
instance_0,0,2,0,2,0,68,0,0,0,1,4,1,15,14,49,2,0
instance_0,0,10,0,2,0,24,0,0,1,13,8,10,23,79,12,1,0
instance_0,0,2,0,2,0,71,0,0,1,13,0,24,10,17,31,2,0
instance_0,0,5,0,2,0,55,0,0,1,24,5,1,55,16,0,1,0
instance_0,0,3,0,2,0,56,0,0,0,10,4,38,17,12,46,0,0
instance_0,0,9,0,1,0,13,0,0,0,20,9,1,51,70,20,1,0
instance_0,0,5,0,2,0,63,0,0,1,7,3,40,50,73,57,2,0
instance_0,0,7,0,0,0,60,0,0,0,18,8,1,53,84,43,1,0
instance_0,0,7,0,0,0,54,0,0,0,24,9,30,8,32,44,2,0
instance_0,0,5,1,1,0,2,0,0,1,9,8,1,62,73,20,0,0
instance_0,0,3,0,0,0,81,0,0,0,30,8,28,14,41,40,2,0
instance_0,0,3,0,0,0,76,0,0,0,4,3,17,48,34,12,2,0
instance_0,0,2,1,0,0,-3,0,0,0,10,8,9,53,62,7,2,0
instance_0,0,7,0,2,0,27,0,0,0,24,7,19,19,85,24,2,0
instance_0,0,3,0,1,0,51,0,0,0,30,10,1,3,86,55,0,0
instance_0,0,4,1,0,0,32,0,0,0,13,5,1,59,69,1,0,0
instance_0,0,10,1,2,0,50,0,0,1,17,9,0,37,33,8,1,0
instance_0,0,4,1,0,0,84,0,0,1,7,1,1,42,71,12,2,0
instance_0,0,10,1,0,0,63,0,0,0,7,0,35,27,82,37,0,0
instance_0,0,6,1,0,0,56,0,0,1,7,6,2,60,73,4,0,0
instance_0,0,8,1,1,0,94,0,0,1,24,5,0,6,-1,57,0,0
instance_0,0,8,0,0,0,57,0,0,0,19,4,37,48,39,15,2,0
instance_0,0,8,1,1,0,44,0,0,1,30,6,0,62,51,53,0,0
instance_0,0,0,1,1,0,51,0,0,0,25,6,1,5,45,32,0,0
instance_0,0,3,0,0,0,75,0,0,0,21,8,26,44,58,21,2,0
instance_0,0,10,1,1,0,60,0,0,1,15,2,1,56,0,22,0,0
instance_0,0,5,0,1,0,30,0,0,0,12,1,36,48,67,25,0,0
instance_0,0,7,1,1,0,-8,0,0,1,9,9,31,50,45,55,2,0
instance_0,0,5,0,1,0,2,0,0,0,25,2,1,33,66,34,0,0
instance_0,0,9,1,1,0,96,0,0,1,20,1,31,27,66,17,0,0
instance_0,0,4,0,0,0,30,0,0,1,23,1,4,1,38,35,0,0
instance_0,0,2,0,1,0,-1,0,0,0,3,2,4,39,7,20,1,0
instance_0,0,4,0,2,0,4,0,0,1,19,9,16,44,63,33,0,0
instance_0,0,3,1,0,0,54,0,0,1,9,8,40,2,57,25,2,0
instance_0,0,4,0,0,0,60,0,0,0,5,8,17,24,62,52,2,0
instance_0,0,3,0,2,0,14,0,0,1,26,8,44,45,78,22,2,0
instance_0,0,7,1,1,0,98,0,0,1,10,0,1,4,32,34,2,0
instance_0,0,5,0,2,0,61,0,0,1,11,8,34,51,45,40,0,0
instance_0,0,9,1,2,0,54,0,0,0,27,3,3,34,22,54,2,0
instance_0,0,4,1,1,0,96,0,0,0,28,10,0,27,66,20,0,0
instance_0,0,10,1,2,0,63,0,0,1,25,9,1,17,69,32,2,0
instance_0,0,5,0,0,0,78,0,0,1,12,3,26,29,55,4,1,0
instance_0,0,5,0,2,0,59,0,0,1,14,10,1,41,82,26,2,0
instance_0,0,4,0,2,0,11,0,0,0,21,3,7,17,8,43,1,0
instance_0,0,2,1,2,0,1,0,0,1,28,9,29,46,37,49,2,0
instance_0,0,3,0,1,0,54,0,0,1,9,2,1,25,70,6,1,0
instance_0,0,8,0,1,0,20,0,0,0,12,3,45,12,-1,32,0,0
instance_0,0,4,1,1,0,31,0,0,1,25,0,15,62,29,45,1,0
instance_0,0,3,0,2,0,77,0,0,0,7,10,3,12,31,16,2,0
instance_0,0,4,1,0,0,-2,0,0,1,26,2,19,26,46,54,2,0
instance_0,0,4,0,0,0,35,0,0,0,28,2,1,42,38,7,1,0
instance_0,0,5,1,2,0,41,0,0,1,6,6,34,20,20,16,2,0
instance_0,0,4,1,1,0,-1,0,0,0,30,7,34,11,4,33,0,0
instance_0,0,2,0,0,0,1,0,0,0,12,3,1,42,15,49,2,0
instance_0,0,8,0,0,0,76,0,0,0,16,2,1,13,7,8,1,0
instance_0,0,2,1,1,0,63,0,0,1,29,1,41,21,56,25,1,0
instance_0,0,1,1,1,0,61,0,0,0,13,2,4,11,19,36,0,0
instance_0,0,5,0,2,0,-1,0,0,0,24,8,46,28,86,52,2,0
instance_0,0,9,1,1,0,73,0,0,1,3,10,1,61,74,3,0,0
instance_0,0,9,0,2,0,76,0,0,0,3,7,36,58,30,11,2,0
instance_0,0,10,0,1,0,48,0,0,0,24,4,1,14,37,4,0,0
instance_0,0,10,0,0,0,46,0,0,0,15,0,46,28,36,3,2,0
instance_0,0,5,1,2,0,44,0,0,1,26,3,13,53,74,53,2,0
instance_0,0,4,0,2,0,46,0,0,1,11,1,0,1,-1,44,2,0
instance_0,0,9,1,0,0,17,0,0,1,17,4,11,29,51,6,1,0
instance_0,0,4,0,0,0,-4,0,0,0,27,4,1,55,81,52,0,0
instance_0,0,7,0,1,0,28,0,0,1,10,8,37,53,14,10,2,0
instance_0,0,5,1,1,0,9,0,0,1,15,0,7,37,85,7,0,0
instance_0,0,8,1,1,0,73,0,0,0,19,0,40,28,22,42,2,0
instance_0,0,5,1,2,0,85,0,0,0,5,5,1,32,40,1,1,0
instance_0,0,6,0,0,0,88,0,0,0,9,8,41,30,23,4,2,0
instance_0,0,4,1,0,0,75,0,0,0,15,0,9,4,70,24,2,0
instance_0,0,1,0,2,0,-6,0,0,0,20,7,4,43,82,34,0,0
instance_0,0,3,0,2,0,7,0,0,1,9,4,22,57,38,29,2,0
instance_0,0,8,1,0,0,96,0,0,1,3,5,46,5,30,34,2,0
instance_0,0,0,1,1,0,2,0,0,0,22,7,1,7,45,42,0,0
instance_0,0,5,0,2,0,63,0,0,1,7,3,8,60,29,14,2,0
instance_0,0,4,1,2,0,-6,0,0,0,27,0,1,5,55,8,1,0
instance_0,0,9,1,1,0,65,0,0,0,17,8,23,42,11,56,2,0
instance_0,0,0,0,1,0,98,0,0,0,16,6,1,36,81,41,2,0
instance_0,0,0,1,1,0,15,0,0,1,21,1,33,39,51,9,2,0
instance_0,0,10,1,1,0,66,0,0,1,5,4,1,1,53,48,1,0
instance_0,0,2,1,2,0,69,0,0,0,26,3,33,52,22,55,0,0
instance_0,0,6,1,1,0,22,0,0,0,8,8,1,36,10,34,1,0
instance_0,0,0,0,1,0,-2,0,0,1,13,4,0,37,43,12,0,0
instance_0,0,2,0,1,0,-4,0,0,0,11,7,48,57,47,48,1,0
instance_0,0,0,1,1,0,57,0,0,0,17,5,1,13,52,26,2,0
instance_0,0,0,1,1,0,11,0,0,0,29,6,43,3,56,53,2,0
instance_0,0,10,1,0,0,89,0,0,0,14,8,1,2,18,12,1,0
instance_0,0,0,0,0,0,75,0,0,0,2,6,15,42,50,10,2,0
instance_0,0,0,1,2,0,99,0,0,0,30,3,34,48,-1,13,0,0
instance_0,0,8,1,1,0,-3,0,0,1,9,5,1,19,81,34,0,0
instance_0,0,9,0,2,0,100,0,0,1,13,4,0,40,26,10,0,0
instance_0,0,6,1,2,0,1,0,0,1,1,4,1,58,48,52,1,0
instance_0,0,6,0,1,0,52,0,0,1,16,5,34,59,62,54,1,0
instance_0,0,0,1,2,0,37,0,0,0,24,3,0,28,62,24,0,0
instance_0,0,4,1,0,0,54,0,0,0,25,3,1,38,7,15,1,0
instance_0,0,2,1,2,0,-1,0,0,0,29,6,1,29,46,48,1,0
instance_0,0,3,1,2,0,8,0,0,1,25,1,33,35,72,10,1,0
instance_0,0,8,1,1,0,62,0,0,0,6,7,1,29,83,33,0,0
instance_0,0,5,0,2,0,72,0,0,1,22,5,16,40,38,39,0,0
instance_0,0,2,0,0,0,13,0,0,1,21,4,44,15,69,2,2,0
instance_0,0,7,1,2,0,98,0,0,0,20,3,30,6,19,26,2,0
instance_0,0,9,1,1,0,46,0,0,0,21,4,1,37,78,21,0,0
instance_0,0,1,0,1,0,76,0,0,1,21,9,4,4,18,3,0,0
instance_0,0,7,0,0,0,98,0,0,0,30,8,1,56,12,2,0,0
instance_0,0,10,0,0,0,44,0,0,1,13,7,1,27,5,9,1,0
instance_0,0,7,2,0,0,57,0,0,1,17,8,33,34,65,33,0,0
instance_0,0,7,1,1,0,86,0,0,1,17,6,36,34,73,57,0,0
instance_0,0,2,1,1,0,55,0,0,1,9,2,1,12,62,11,0,0
instance_0,0,0,1,0,0,83,0,0,0,9,9,1,17,26,13,0,0
instance_0,0,0,1,2,0,16,0,0,1,1,8,16,23,33,22,2,0
instance_0,0,5,0,0,0,42,0,0,1,22,8,1,50,4,44,1,0
instance_0,0,0,0,0,0,66,0,0,1,27,3,44,52,68,16,2,0
instance_0,0,4,1,1,0,21,0,0,0,11,5,1,38,23,38,0,0
instance_0,0,3,0,1,0,59,0,0,0,27,0,1,17,46,19,1,0
instance_0,0,7,0,2,0,37,0,0,1,9,5,19,60,32,20,0,0
instance_0,0,8,1,1,0,86,0,0,1,9,9,1,7,21,10,0,0
instance_0,0,6,0,0,0,40,0,0,0,26,3,1,10,17,32,0,0
instance_0,0,6,0,0,0,54,0,0,1,24,10,23,59,18,45,2,0
instance_0,0,7,1,2,0,69,0,0,0,11,9,1,49,58,4,1,0
instance_0,0,9,1,2,0,63,0,0,0,7,5,1,60,82,39,0,0
instance_0,0,8,0,0,0,34,0,0,1,12,7,37,9,82,22,2,0
instance_0,0,1,1,0,0,35,0,0,0,9,3,1,44,41,34,2,0
instance_0,0,5,1,1,0,78,0,0,1,2,8,21,6,65,5,2,0
instance_0,0,1,0,1,0,15,0,0,1,7,5,46,20,35,57,1,0
instance_0,0,8,1,2,0,11,0,0,1,17,5,12,20,51,6,2,0
instance_0,0,3,1,1,0,-1,0,0,0,20,3,34,21,74,43,0,0
instance_0,0,0,1,0,0,86,0,0,0,26,2,22,24,55,53,2,0
instance_0,0,4,1,1,0,60,0,0,1,16,7,34,49,74,22,0,0
instance_0,0,9,0,2,0,27,0,0,1,23,8,38,54,67,32,0,0
instance_0,0,6,1,2,0,57,0,0,0,8,1,29,50,59,11,2,0
instance_0,0,2,1,0,0,-7,0,0,0,3,2,1,47,42,43,2,0
instance_0,0,6,0,0,0,24,0,0,1,27,5,2,59,16,48,0,0
instance_0,0,3,0,2,0,49,0,0,1,16,0,25,44,17,31,2,0
instance_0,0,1,0,0,0,77,0,0,0,13,1,7,8,48,0,0,0
instance_0,0,4,1,0,0,2,0,0,0,3,2,0,32,-1,0,2,0
instance_0,0,9,0,0,0,31,0,0,1,16,2,4,29,33,2,2,0
instance_0,0,1,0,2,0,43,0,0,1,25,1,37,5,7,53,0,0
instance_0,0,3,1,2,0,49,0,0,1,21,1,1,27,14,36,0,0
instance_0,0,4,0,2,0,11,0,0,1,6,3,7,17,28,43,1,0
instance_0,0,3,1,1,0,82,0,0,1,23,2,18,47,65,7,2,0
instance_0,0,5,1,0,0,69,0,0,1,29,8,34,51,8,40,0,0
instance_0,0,10,1,0,0,70,0,0,0,12,6,39,21,3,30,2,0
instance_0,0,5,0,1,0,83,0,0,0,14,0,40,22,68,54,2,0
instance_0,0,4,0,2,0,88,0,0,0,19,3,1,48,53,3,1,0
instance_0,0,2,1,2,0,70,0,0,1,4,5,0,26,31,9,1,0
instance_0,0,0,1,2,0,71,0,0,1,21,10,0,26,56,50,1,0
instance_0,0,4,1,0,0,5,0,0,0,19,6,2,8,44,48,2,0
instance_0,0,7,0,2,0,32,0,0,0,19,8,4,41,75,11,2,0
instance_0,0,5,0,1,0,25,0,0,0,15,5,1,54,58,0,0,0
instance_0,0,3,0,0,0,4,0,0,1,16,4,31,9,73,9,2,0
instance_0,0,6,1,3,0,-9,0,0,0,1,0,0,2,38,36,0,0
instance_0,0,3,0,0,0,34,0,0,0,4,9,4,54,-1,42,0,0
instance_0,0,6,0,1,0,39,0,0,0,17,3,1,27,76,6,1,0
instance_0,0,6,1,1,0,22,0,0,0,7,8,17,36,60,34,2,0
instance_0,0,0,0,0,0,20,0,0,1,24,9,10,11,31,15,1,0
instance_0,0,4,1,0,0,-4,0,0,0,11,9,1,2,9,32,2,0
instance_0,0,7,1,1,0,30,0,0,1,17,1,13,31,19,14,1,0
instance_0,0,2,0,0,0,1,0,0,1,3,3,25,40,40,9,0,0
instance_0,0,3,0,0,0,90,0,0,1,8,0,1,42,53,30,2,0
instance_0,0,10,0,1,0,36,0,0,1,17,6,24,17,64,40,2,0
instance_0,0,2,0,1,0,64,0,0,0,11,4,15,11,25,33,0,0
instance_0,0,3,0,1,0,77,0,0,0,1,5,1,44,-1,25,2,0
instance_0,0,1,0,1,0,25,0,0,1,16,8,26,16,63,22,1,0
instance_0,0,5,1,2,0,91,0,0,1,23,1,18,17,37,4,0,0
instance_0,0,9,1,2,0,59,0,0,1,2,7,36,36,24,29,0,0
instance_0,0,4,1,0,0,44,0,0,0,18,7,1,36,66,2,2,0
instance_0,0,0,0,1,0,20,0,0,0,1,9,4,41,75,27,0,0
instance_0,0,4,0,1,0,52,0,0,1,8,0,1,17,37,46,2,0
instance_0,0,5,0,1,0,21,0,0,0,11,8,1,59,78,1,1,0
instance_0,0,10,0,1,0,37,0,0,0,29,3,1,39,29,32,0,0
instance_0,0,7,0,2,0,21,0,0,1,28,10,48,50,78,42,2,0
instance_0,0,9,1,0,0,-4,0,0,1,2,6,1,16,23,1,0,0
instance_0,0,2,1,0,0,24,0,0,0,20,7,1,31,43,0,0,0
instance_0,0,9,0,1,0,51,0,0,0,13,5,1,46,31,2,2,0
instance_0,0,8,1,1,0,22,0,0,0,5,0,33,1,60,19,2,0
instance_0,0,8,0,1,0,36,0,0,1,30,7,40,62,68,14,0,0
instance_0,0,3,1,1,0,90,0,0,0,7,8,15,44,46,52,2,0
instance_0,0,0,0,2,0,78,0,0,1,23,8,41,58,11,38,2,0
instance_0,0,2,0,1,0,8,0,0,1,17,9,9,27,33,17,0,0
instance_0,0,4,1,1,0,9,0,0,0,18,6,3,41,83,26,2,0
instance_0,0,5,0,1,0,81,0,0,1,19,5,1,17,2,41,2,0
instance_0,0,6,1,2,0,83,0,0,1,8,4,31,54,81,53,2,0
