Instances,feature_age,feature_job,feature_marital,feature_education,feature_default,feature_balance,feature_housing,feature_loan,feature_contact,feature_day,feature_month,feature_duration,feature_campaign,feature_pdays,feature_previous,feature_poutcome,algo_RF_unfair
instance_0,0,3,1,1,0,12,0,0,0,22,4,48,24,46,20,0,0
instance_0,0,7,0,2,0,58,0,0,0,25,0,16,59,49,33,0,0
instance_0,0,8,1,2,0,64,0,0,1,17,10,4,25,54,20,1,0
instance_0,0,7,1,1,0,76,0,0,1,9,0,15,7,44,20,2,0
instance_0,0,0,1,0,0,16,0,0,0,16,7,32,3,2,39,1,0
instance_0,0,8,0,2,0,57,0,0,0,21,0,21,1,6,27,1,0
instance_0,0,10,1,2,0,78,0,0,1,16,4,36,1,63,10,2,0
instance_0,0,2,1,0,0,75,0,0,0,7,10,8,4,8,20,2,0
instance_0,0,10,0,1,0,15,0,0,0,19,1,40,32,15,51,0,0
instance_0,0,0,1,1,0,95,0,0,0,10,1,23,57,39,48,0,0
instance_0,0,2,1,2,0,60,0,0,1,9,10,31,43,45,49,0,0
instance_0,0,10,0,0,0,72,0,0,0,5,10,39,31,77,6,0,0
instance_0,0,6,0,2,0,46,0,0,0,15,7,20,50,24,35,0,0
instance_0,0,7,1,1,0,4,0,0,0,5,8,48,39,42,57,2,0
instance_0,0,3,1,0,0,101,0,0,0,1,0,13,22,41,7,2,0
instance_0,0,10,1,2,0,90,0,0,1,25,8,9,21,5,32,0,0
instance_0,0,0,0,1,0,7,0,0,1,5,0,24,28,4,39,2,0
instance_0,0,2,1,0,0,61,0,0,1,13,3,20,13,73,43,1,0
instance_0,0,3,0,1,0,46,0,0,1,13,8,34,52,59,43,2,0
instance_0,0,2,0,1,0,85,0,0,0,1,0,8,52,48,20,2,0
instance_0,0,4,1,1,0,15,0,0,1,30,1,40,32,80,47,2,0
instance_0,0,1,0,2,0,27,0,0,1,20,7,17,53,48,19,2,0
instance_0,0,2,0,2,0,57,0,0,0,5,2,18,19,17,49,1,0
instance_0,0,1,1,1,0,21,0,0,0,30,8,2,48,10,28,2,0
instance_0,0,3,1,2,0,26,0,0,0,17,9,6,24,77,40,1,0
instance_0,0,1,0,0,0,72,0,0,0,25,7,27,15,76,38,1,0
instance_0,0,2,0,1,0,64,0,0,0,13,1,34,59,23,30,1,0
instance_0,0,10,1,2,0,91,0,0,1,18,7,17,11,51,44,0,0
instance_0,0,10,1,2,0,15,0,0,1,10,6,18,23,65,19,2,0
instance_0,0,7,1,0,0,36,0,0,1,30,5,37,3,39,6,0,0
instance_0,0,4,0,2,0,0,0,0,0,11,1,14,14,84,22,2,0
instance_0,0,0,1,2,0,78,0,0,1,14,7,17,22,43,57,1,0
instance_0,0,10,0,0,0,64,0,0,1,5,2,7,49,40,36,0,0
instance_0,0,10,0,2,0,80,0,0,0,29,9,38,2,4,30,2,0
instance_0,0,3,1,2,0,67,0,0,0,18,5,39,52,84,20,2,0
instance_0,0,8,1,1,0,37,0,0,0,21,0,15,48,45,31,2,0
instance_0,0,0,0,0,0,85,0,0,1,17,10,22,59,16,41,2,0
instance_0,0,4,0,2,0,76,0,0,1,16,0,47,6,32,20,1,0
instance_0,0,1,0,0,0,29,0,0,0,17,4,40,10,81,21,1,0
instance_0,0,0,0,1,0,97,0,0,1,9,0,37,38,59,56,2,0
instance_0,0,10,1,2,0,83,0,0,1,26,2,30,41,50,51,2,0
instance_0,0,7,1,0,0,45,0,0,0,18,10,8,61,38,3,2,0
instance_0,0,9,0,0,0,52,0,0,0,7,1,20,19,72,57,2,0
instance_0,0,2,1,0,0,16,0,0,1,7,9,22,51,9,22,2,0
instance_0,0,10,0,2,0,57,0,0,1,19,8,2,18,33,12,2,0
instance_0,0,0,1,2,0,78,0,0,1,18,0,4,11,45,17,2,0
instance_0,0,1,0,2,0,-5,0,0,0,17,2,38,59,80,37,2,0
instance_0,0,2,1,0,0,72,0,0,1,29,6,47,58,49,25,2,0
instance_0,0,9,1,2,0,34,0,0,1,23,2,42,26,84,25,2,0
instance_0,0,2,1,1,0,9,0,0,0,13,1,34,59,23,30,1,0
instance_0,0,0,0,0,0,61,0,0,1,3,5,37,29,50,25,2,0
instance_0,0,9,1,1,0,33,0,0,1,30,4,22,31,7,28,2,0
instance_0,0,5,1,2,0,90,0,0,1,1,1,5,24,56,3,0,0
instance_0,0,0,1,2,0,90,0,0,1,16,6,37,37,58,55,2,0
instance_0,0,10,0,2,0,58,0,0,1,1,0,27,55,5,33,1,0
instance_0,0,8,1,0,0,-4,0,0,0,6,8,32,28,75,35,2,0
instance_0,0,0,0,1,0,75,0,0,0,17,0,26,43,81,31,1,0
instance_0,0,8,1,2,0,26,0,0,1,19,0,17,3,52,20,2,0
instance_0,0,3,1,1,0,68,0,0,0,5,8,16,40,35,3,1,0
instance_0,0,10,1,2,0,74,0,0,1,13,10,20,53,26,31,0,0
instance_0,0,10,1,2,0,85,0,0,0,21,4,12,52,24,6,2,0
instance_0,0,8,0,0,0,40,0,0,1,14,1,22,16,66,34,2,0
instance_0,0,8,0,1,0,81,0,0,1,12,1,6,52,48,17,2,0
instance_0,0,10,0,2,0,42,0,0,0,17,6,4,10,31,53,2,0
instance_0,0,9,2,0,0,72,0,0,2,21,9,38,3,5,38,0,0
instance_0,0,1,1,2,0,53,0,0,1,8,7,6,48,5,36,0,0
instance_0,0,3,1,0,0,34,0,0,1,12,8,20,55,20,21,1,0
instance_0,0,9,1,2,0,73,0,0,0,20,0,30,59,60,13,2,0
instance_0,0,10,0,2,0,-5,0,0,1,7,3,45,18,51,52,0,0
instance_0,0,1,1,1,0,62,0,0,1,29,0,40,37,23,35,0,0
instance_0,0,2,0,1,0,62,0,0,0,20,3,39,9,20,13,1,0
instance_0,0,3,0,2,0,87,0,0,0,30,2,38,45,20,5,0,0
instance_0,0,11,2,1,0,86,0,0,2,24,11,47,48,26,47,1,0
instance_0,0,9,0,0,0,37,0,0,1,10,10,39,31,70,37,2,0
instance_0,0,9,1,1,0,92,0,0,0,5,3,48,46,22,32,0,0
instance_0,0,9,0,0,0,59,0,0,0,11,10,2,45,31,7,2,0
instance_0,0,9,1,2,0,95,0,0,0,21,3,18,58,26,38,2,0
instance_0,0,2,1,0,0,-2,0,0,0,9,0,9,54,5,25,2,0
instance_0,0,3,0,2,0,73,0,0,0,21,4,22,50,57,13,0,0
instance_0,0,3,1,2,0,66,0,0,1,6,2,17,21,40,8,2,0
instance_0,0,9,1,2,0,17,0,0,0,8,9,6,38,76,31,1,0
instance_0,0,10,0,2,0,37,0,0,1,17,10,44,17,30,37,2,0
instance_0,0,0,1,1,0,29,0,0,0,25,3,26,31,3,8,2,0
instance_0,0,10,0,2,0,28,0,0,1,13,0,9,48,45,55,0,0
instance_0,0,8,1,0,0,37,0,0,0,9,8,46,18,53,37,2,0
instance_0,0,10,0,2,0,41,0,0,1,15,3,25,10,77,43,2,0
instance_0,0,9,0,1,0,35,0,0,0,23,10,4,15,21,34,2,0
instance_0,0,5,1,2,0,23,0,0,0,26,6,47,20,49,40,2,0
instance_0,0,9,0,2,0,52,0,0,0,24,3,11,20,21,12,2,0
instance_0,0,9,0,2,0,0,0,0,0,4,9,11,55,44,15,2,0
instance_0,0,10,1,1,0,75,0,0,1,10,1,35,17,14,35,0,0
instance_0,0,1,1,2,0,-2,0,0,0,1,6,21,53,27,57,2,0
instance_0,0,6,1,1,0,83,0,0,1,29,0,15,38,24,22,2,0
instance_0,0,9,1,2,0,50,0,0,0,20,4,13,15,24,51,2,0
instance_0,0,10,0,2,0,2,0,0,0,28,3,46,28,48,1,2,0
instance_0,0,2,0,2,0,100,0,0,0,20,5,41,55,47,52,2,0
instance_0,0,2,0,2,0,11,0,0,1,27,5,36,52,45,4,1,0
instance_0,0,2,1,2,0,77,0,0,0,10,3,33,42,73,25,1,0
instance_0,0,10,0,2,0,33,0,0,1,23,2,33,27,22,18,1,0
instance_0,0,10,0,2,0,97,0,0,1,9,0,13,46,65,16,0,0
instance_0,0,2,0,0,0,78,0,0,0,14,4,22,41,-1,54,1,0
instance_0,0,7,1,2,0,3,0,0,0,15,8,19,17,12,17,0,0
instance_0,0,3,1,1,0,50,0,0,1,12,1,32,53,44,52,2,0
instance_0,0,1,1,1,0,43,0,0,0,21,6,32,62,28,36,1,0
instance_0,0,10,0,2,0,81,0,0,0,4,4,48,29,50,35,1,0
instance_0,0,6,1,2,0,89,0,0,1,4,3,34,25,28,41,1,0
instance_0,0,9,1,2,0,25,0,0,0,8,5,14,24,4,19,2,0
instance_0,0,4,0,2,0,66,0,0,1,19,10,41,58,18,17,2,0
instance_0,0,6,0,2,0,-3,0,0,0,2,3,20,7,17,42,0,0
instance_0,0,2,0,0,0,16,0,0,0,16,10,33,9,53,2,2,0
instance_0,0,0,0,1,0,19,0,0,1,4,9,9,42,9,34,0,0
instance_0,0,6,0,2,0,70,0,0,0,3,3,29,54,17,54,1,0
instance_0,0,6,0,2,0,65,0,0,0,6,2,48,4,23,10,2,0
instance_0,0,5,1,1,0,60,0,0,0,18,1,38,49,38,29,0,0
instance_0,0,4,0,2,0,90,0,0,0,18,7,10,37,23,48,2,0
instance_0,0,8,1,1,0,66,0,0,0,29,10,19,54,72,22,1,0
instance_0,0,8,0,2,0,84,0,0,0,18,1,21,4,59,49,2,0
instance_0,0,2,1,1,0,23,0,0,1,29,3,4,18,70,12,1,0
instance_0,0,9,0,0,0,67,0,0,1,20,0,37,14,56,6,0,0
instance_0,0,0,0,2,0,39,0,0,0,8,10,42,45,20,30,2,0
instance_0,0,1,1,0,0,23,0,0,0,28,5,29,39,62,45,1,0
instance_0,0,3,1,2,0,65,0,0,0,20,6,45,58,5,48,0,0
instance_0,0,9,0,1,0,98,0,0,1,6,7,8,30,20,6,1,0
instance_0,0,4,0,0,0,23,0,0,0,24,1,16,49,59,56,2,0
instance_0,0,0,1,2,0,10,0,0,0,18,8,13,31,24,55,0,0
instance_0,0,0,0,0,0,24,0,0,1,5,2,44,39,7,15,1,0
instance_0,0,4,0,0,0,29,0,0,0,5,3,38,43,74,41,2,0
instance_0,0,7,0,0,0,55,0,0,1,7,7,37,2,43,44,2,0
instance_0,0,10,0,2,0,32,0,0,1,7,3,37,33,15,20,1,0
instance_0,0,10,0,1,0,83,0,0,0,26,4,8,16,83,49,1,0
instance_0,0,7,1,2,0,67,0,0,1,22,8,25,48,12,13,2,0
instance_0,0,9,0,0,0,75,0,0,0,19,10,9,39,24,33,2,0
instance_0,0,6,1,1,0,13,0,0,1,25,0,45,41,68,22,2,0
instance_0,0,4,0,1,0,87,0,0,0,20,7,9,47,36,51,1,0
instance_0,0,1,2,1,0,17,0,0,0,26,8,29,25,72,41,2,0
instance_0,0,1,0,2,0,-9,0,0,1,7,9,12,34,16,33,1,0
instance_0,0,7,1,1,0,47,0,0,1,27,1,33,21,84,53,1,0
instance_0,0,1,0,1,0,11,0,0,1,18,8,13,9,62,53,0,0
instance_0,0,2,0,1,0,100,0,0,0,30,0,6,34,18,28,0,0
instance_0,0,3,0,2,0,21,0,0,1,8,7,24,51,63,57,0,0
instance_0,0,3,0,1,0,26,0,0,0,6,1,4,42,31,16,0,0
instance_0,0,2,1,0,0,67,0,0,1,9,0,21,43,5,24,0,0
instance_0,0,0,0,0,0,5,0,0,0,4,1,42,61,-1,0,0,0
instance_0,0,1,0,2,0,66,0,0,1,17,8,37,50,3,40,0,0
instance_0,0,3,1,2,0,98,0,0,0,25,2,36,25,73,11,1,0
instance_0,0,4,0,2,0,33,0,0,0,16,4,37,9,16,30,2,0
instance_0,0,4,0,2,0,75,0,0,1,24,7,42,9,52,36,2,0
instance_0,0,2,0,2,0,77,0,0,0,17,8,33,21,12,25,0,0
instance_0,0,3,1,2,0,66,0,0,1,26,2,13,38,35,16,2,0
instance_0,0,1,1,1,0,85,0,0,1,15,2,41,39,52,16,2,0
instance_0,0,1,1,1,0,6,0,0,0,18,10,37,24,45,24,2,0
instance_0,0,4,0,2,0,50,0,0,1,19,3,11,26,58,30,2,0
instance_0,0,7,0,2,0,29,0,0,1,9,10,38,47,74,37,2,0
instance_0,0,4,1,0,0,90,0,0,0,11,0,43,7,21,44,1,0
instance_0,0,4,0,1,0,64,0,0,0,22,2,42,28,66,28,1,0
instance_0,0,0,1,2,0,11,0,0,1,3,7,9,40,62,1,1,0
instance_0,0,3,1,1,0,99,0,0,1,18,0,36,48,35,7,2,0
instance_0,0,5,0,1,0,59,0,0,0,20,1,13,2,13,16,2,0
instance_0,0,0,1,0,0,17,0,0,1,24,0,16,57,15,6,2,0
instance_0,0,3,1,2,0,26,0,0,0,21,5,33,19,79,2,2,0
instance_0,0,10,0,1,0,1,0,0,0,3,4,3,5,38,17,2,0
instance_0,0,5,1,0,0,60,0,0,0,12,7,25,54,21,49,2,0
instance_0,0,6,1,2,0,101,0,0,0,1,9,27,49,61,14,2,0
instance_0,0,3,0,1,0,33,0,0,1,11,0,34,28,80,40,2,0
instance_0,0,8,0,1,0,36,0,0,0,19,0,38,45,85,39,2,0
instance_0,0,0,1,1,0,79,0,0,1,22,4,27,2,12,16,2,0
instance_0,0,2,0,1,0,95,0,0,1,11,8,17,28,59,22,2,0
instance_0,0,3,1,1,0,94,0,0,0,28,8,32,2,12,0,2,0
instance_0,0,10,1,2,0,45,0,0,1,19,10,3,51,33,51,2,0
instance_0,0,9,1,0,0,84,0,0,0,19,0,44,51,54,12,0,0
instance_0,0,2,0,1,0,77,0,0,1,4,2,34,12,30,41,1,0
instance_0,0,5,0,0,0,96,0,0,0,24,3,5,62,61,49,0,0
instance_0,0,4,0,0,0,84,0,0,0,29,10,32,60,75,56,2,0
instance_0,0,4,0,0,0,3,0,0,0,5,3,42,42,33,0,2,0
instance_0,0,0,0,0,0,14,0,0,1,1,7,20,25,39,24,2,0
instance_0,0,4,1,2,0,54,0,0,1,1,8,17,33,55,25,2,0
instance_0,0,10,0,0,0,54,0,0,0,15,1,16,59,50,37,0,0
instance_0,0,2,1,0,0,10,0,0,1,27,5,37,24,1,42,2,0
instance_0,0,9,0,0,0,54,0,0,0,25,0,17,33,1,40,1,0
instance_0,0,0,0,2,0,61,0,0,1,30,8,36,25,80,17,2,0
instance_0,0,10,0,0,0,0,0,0,0,13,2,12,32,18,47,1,0
instance_0,0,2,0,2,0,85,0,0,1,19,8,8,49,14,11,2,0
instance_0,0,2,1,1,0,51,0,0,0,1,0,37,29,67,56,2,0
instance_0,0,9,1,2,0,1,0,0,1,10,9,42,46,51,28,2,0
instance_0,0,6,1,2,0,16,0,0,1,21,4,48,29,69,19,2,0
instance_0,0,4,1,1,0,59,0,0,0,25,4,37,62,80,22,2,0
instance_0,0,5,1,2,0,67,0,0,0,26,0,13,62,21,41,1,0
instance_0,0,10,1,2,0,43,0,0,0,13,5,20,25,55,17,1,0
instance_0,0,4,0,0,0,58,0,0,0,7,9,12,51,2,39,0,0
instance_0,0,4,0,2,0,29,0,0,0,2,9,38,8,58,9,2,0
instance_0,0,7,1,2,0,37,0,0,1,25,7,16,26,4,8,0,0
instance_0,0,0,1,2,0,101,0,0,1,20,5,11,10,47,21,2,0
instance_0,0,4,1,0,0,29,0,0,0,5,3,38,43,74,37,2,0
instance_0,0,10,1,0,0,0,0,0,1,11,7,38,6,52,16,2,0
instance_0,0,10,0,2,0,90,0,0,1,26,7,26,22,59,49,1,0
instance_0,0,0,1,2,0,16,0,0,1,13,0,48,12,18,31,0,0
instance_0,0,1,0,2,0,33,0,0,1,16,0,23,59,84,52,1,0
instance_0,0,0,1,0,0,7,0,0,1,17,8,2,46,61,35,2,0
instance_0,0,1,0,0,0,39,0,0,1,26,4,19,31,84,28,2,0
instance_0,0,9,0,0,0,49,0,0,1,15,9,37,58,35,7,1,0
instance_0,0,10,1,2,0,83,0,0,1,23,8,34,17,80,48,1,0
instance_0,0,0,0,0,0,68,0,0,0,7,9,48,32,32,54,2,0
instance_0,0,2,1,1,0,99,0,0,0,21,6,48,29,9,19,0,0
instance_0,0,4,0,2,0,35,0,0,0,13,0,42,35,35,54,1,0
instance_0,0,2,1,2,0,36,0,0,1,10,9,25,13,72,56,0,0
instance_0,0,7,1,1,0,-3,0,0,0,23,3,28,32,82,39,2,0
instance_0,0,0,1,2,0,-4,0,0,0,10,8,46,54,66,57,2,0
instance_0,0,2,1,1,0,91,0,0,1,9,9,32,34,82,52,2,0
instance_0,0,0,1,1,0,84,0,0,1,25,9,35,13,79,24,2,0
instance_0,0,6,0,1,0,78,0,0,1,7,1,38,45,68,53,2,0
instance_0,0,6,1,1,0,87,0,0,0,30,7,31,51,1,48,1,0
instance_0,0,0,1,0,0,72,0,0,0,10,3,22,41,66,43,1,0
instance_0,0,8,0,0,0,15,0,0,1,25,8,33,1,72,31,0,0
instance_0,0,5,0,0,0,19,0,0,1,9,7,14,48,68,20,2,0
instance_0,0,1,0,0,0,-6,0,0,0,9,6,12,10,15,37,2,0
instance_0,0,1,0,1,0,44,0,0,1,28,1,30,19,51,4,1,0
instance_0,0,1,1,0,0,99,0,0,1,17,1,19,62,6,14,0,0
instance_0,0,0,1,0,0,37,0,0,1,15,5,42,2,61,21,1,0
instance_0,0,6,0,1,0,58,0,0,0,10,5,34,8,84,49,2,0
instance_0,0,10,1,2,0,26,0,0,1,27,4,16,37,38,17,1,0
instance_0,0,6,0,0,0,-8,0,0,0,30,2,24,12,25,41,1,0
instance_0,0,9,1,1,0,33,0,0,0,2,7,11,10,8,33,2,0
instance_0,0,8,0,2,0,16,0,0,0,19,10,15,49,5,39,2,0
instance_0,0,7,0,0,0,44,0,0,1,4,1,33,36,6,55,0,0
instance_0,0,8,1,2,0,45,0,0,1,13,1,11,61,11,3,1,0
instance_0,0,1,2,1,0,49,0,0,1,19,2,15,2,25,51,1,0
instance_0,0,0,1,2,0,95,0,0,0,23,8,36,27,46,10,1,0
instance_0,0,1,1,2,0,47,0,0,1,9,0,34,27,45,45,2,0
instance_0,0,2,0,0,0,11,0,0,0,17,0,0,39,16,42,2,0
instance_0,0,6,1,0,0,-3,0,0,0,26,0,42,21,58,53,1,0
instance_0,0,1,0,2,0,-4,0,0,0,8,6,22,31,33,23,1,0
instance_0,0,0,0,0,0,78,0,0,0,6,2,24,20,78,53,0,0
instance_0,0,7,1,2,0,9,0,0,0,23,8,31,38,7,39,1,0
instance_0,0,6,1,3,1,40,0,1,1,13,6,24,25,48,24,3,0
instance_0,0,10,0,0,0,85,0,0,0,16,8,41,43,61,13,0,0
instance_0,0,8,0,2,0,95,0,0,0,25,1,38,44,82,24,2,0
instance_0,0,9,0,2,0,0,0,0,1,5,6,39,27,17,13,1,0
instance_0,0,4,1,2,0,89,0,0,0,4,1,23,25,28,25,2,0
instance_0,0,2,1,2,0,11,0,0,0,19,6,10,4,37,0,2,0
instance_0,0,1,0,1,0,31,0,0,1,10,1,4,57,41,44,2,0
instance_0,0,4,2,0,0,51,0,0,2,14,3,13,1,76,38,2,0
instance_0,0,1,0,0,0,-7,0,0,0,6,4,40,10,81,21,0,0
instance_0,0,0,0,2,0,41,0,0,0,15,9,33,44,77,26,0,0
instance_0,0,6,0,0,0,101,0,0,1,1,10,41,61,78,33,2,0
instance_0,0,10,0,0,0,37,0,0,1,1,7,4,8,39,50,0,0
instance_0,0,7,1,2,0,87,0,0,0,6,0,28,52,20,48,0,0
instance_0,0,8,0,2,0,95,0,0,1,10,10,2,59,27,10,2,0
instance_0,0,8,0,0,0,37,0,0,1,17,5,25,1,18,3,2,0
instance_0,0,9,0,0,0,59,0,0,0,24,0,16,24,57,30,2,0
instance_0,0,6,0,2,0,75,0,0,1,30,0,36,44,34,1,1,0
instance_0,0,0,0,2,0,75,0,0,1,7,2,8,4,78,20,2,0
instance_0,0,10,1,1,0,24,0,0,1,21,9,6,11,68,14,1,0
instance_0,0,0,0,0,0,19,0,0,0,10,3,36,15,63,7,0,0
instance_0,0,6,1,0,0,71,0,0,1,29,1,33,59,20,17,2,0
instance_0,0,10,0,1,0,-4,0,0,0,24,3,18,2,28,54,2,0
instance_0,0,3,1,1,0,29,0,0,1,21,3,45,24,17,31,2,0
instance_0,0,6,1,2,0,32,0,0,1,18,4,21,23,47,12,2,0
instance_0,0,0,0,2,0,36,0,0,0,5,10,7,12,21,37,0,0
instance_0,0,10,0,1,0,71,0,0,0,18,3,13,62,74,15,0,0
instance_0,0,3,1,1,0,36,0,0,1,25,10,24,32,61,1,2,0
instance_0,0,0,0,2,0,7,0,0,0,26,0,42,57,40,32,0,0
instance_0,0,9,0,2,0,97,0,0,0,1,7,17,24,31,32,2,0
instance_0,0,11,0,2,0,75,0,0,0,18,3,35,37,34,6,2,0
instance_0,0,1,0,1,0,78,0,0,0,22,0,42,50,75,10,1,0
instance_0,0,2,1,0,0,47,0,0,1,10,7,33,8,70,36,2,0
instance_0,0,4,1,2,0,90,0,0,0,20,6,4,60,33,37,1,0
instance_0,0,9,1,2,0,50,0,0,1,4,4,20,17,83,36,1,0
instance_0,0,4,0,0,0,75,0,0,1,12,9,35,32,11,28,0,0
instance_0,0,4,1,0,0,101,0,0,1,1,0,30,22,79,48,1,0
instance_0,0,2,0,1,0,1,0,0,1,30,7,30,51,21,3,1,0
instance_0,0,2,1,1,0,63,0,0,1,12,9,8,9,1,28,2,0
instance_0,0,0,1,1,0,96,0,0,1,27,4,33,16,15,56,2,0
instance_0,0,4,0,0,0,69,0,0,0,4,8,8,60,5,50,0,0
instance_0,0,1,0,1,0,87,0,0,0,17,8,19,17,12,2,2,0
instance_0,0,7,1,1,0,25,0,0,0,23,5,36,59,46,45,1,0
instance_0,0,5,1,1,0,65,0,0,1,26,7,26,58,50,15,0,0
instance_0,0,6,1,2,0,70,0,0,1,12,8,9,37,9,49,1,0
instance_0,0,6,2,0,0,72,0,0,0,21,6,38,3,75,9,2,0
instance_0,0,10,1,0,0,42,0,0,0,18,10,26,38,22,20,2,0
instance_0,0,10,1,0,0,63,0,0,1,29,8,8,23,48,57,1,0
instance_0,0,1,1,2,0,56,0,0,0,2,10,25,47,26,9,2,0
instance_0,0,10,0,2,0,46,0,0,0,7,3,45,18,38,32,1,0
instance_0,0,0,1,0,0,26,0,0,0,20,0,26,15,6,31,1,0
instance_0,0,10,1,0,0,76,0,0,1,21,0,43,40,15,9,0,0
instance_0,0,10,1,2,0,60,0,0,1,20,6,23,62,65,37,1,0
instance_0,0,5,0,1,0,26,0,0,1,8,10,25,6,4,45,0,0
instance_0,0,6,1,0,0,41,0,0,0,25,8,31,44,82,49,2,0
instance_0,0,4,0,1,0,68,0,0,1,1,1,31,51,21,19,1,0
instance_0,0,5,0,0,0,19,0,0,1,20,9,4,59,15,41,2,0
instance_0,0,7,1,2,0,58,0,0,0,14,5,26,45,65,41,2,0
instance_0,0,9,0,0,0,58,0,0,0,28,3,25,28,51,50,2,0
instance_0,0,3,1,2,0,92,0,0,1,24,0,7,34,12,32,1,0
instance_0,0,3,0,1,0,17,0,0,0,7,1,35,14,25,13,1,0
instance_0,0,0,0,0,0,100,0,0,0,17,4,8,16,29,39,1,0
instance_0,0,2,1,2,0,92,0,0,1,20,5,17,25,36,13,1,0
instance_0,0,7,0,0,0,-5,0,0,0,6,8,6,45,45,6,2,0
instance_0,0,3,1,2,0,18,0,0,0,3,9,22,44,2,40,1,0
instance_0,0,0,1,2,0,33,0,0,1,22,3,33,1,12,36,2,0
instance_0,0,6,1,0,0,60,0,0,0,12,1,33,39,3,37,0,0
instance_0,0,9,1,2,0,60,0,0,1,11,3,37,39,29,30,0,0
instance_0,0,8,1,2,0,18,0,0,0,6,4,40,31,4,21,1,0
instance_0,0,0,1,0,0,19,0,0,0,4,0,38,12,12,54,2,0
instance_0,0,9,1,2,0,8,0,0,0,19,5,30,52,9,44,0,0
instance_0,0,10,0,1,0,98,0,0,0,3,8,15,55,28,7,1,0
instance_0,0,2,0,2,0,33,0,0,1,23,5,29,30,59,34,2,0
instance_0,0,3,2,0,0,32,0,0,1,11,3,45,48,48,18,0,0
instance_0,0,3,1,1,0,17,0,0,0,7,3,35,27,58,26,3,0
instance_0,0,10,1,1,0,79,0,0,1,20,1,21,41,20,31,1,0
instance_0,0,4,0,2,0,87,0,0,0,15,1,8,10,20,2,2,0
instance_0,0,9,0,2,0,97,0,0,1,5,0,38,59,74,37,1,0
instance_0,0,3,1,2,0,84,0,0,1,20,5,40,62,72,15,2,0
instance_0,0,9,0,0,0,93,0,0,0,10,8,22,31,80,17,1,0
instance_0,0,3,0,2,0,31,0,0,1,25,0,17,17,39,10,1,0
instance_0,0,0,1,0,0,33,0,0,1,11,3,2,62,78,20,2,0
instance_0,0,4,1,2,0,-3,0,0,1,19,2,8,14,24,40,0,0
instance_0,0,1,1,1,0,45,0,0,0,7,4,17,48,29,9,2,0
instance_0,0,2,0,2,0,51,0,0,0,19,1,20,42,82,41,1,0
instance_0,0,5,1,0,0,63,0,0,0,29,5,4,23,13,49,1,0
instance_0,0,10,1,0,0,-8,0,0,1,25,7,9,18,25,12,1,0
instance_0,0,0,1,1,0,83,0,0,1,13,2,47,26,33,21,1,0
instance_0,0,8,0,1,0,-3,0,0,0,28,9,29,14,25,55,1,0
instance_0,0,4,0,2,0,-2,0,0,0,21,8,13,24,82,41,2,0
instance_0,0,1,1,2,0,2,0,0,0,6,7,3,18,13,22,2,0
instance_0,0,6,0,1,0,56,0,0,0,11,6,40,61,61,15,2,0
instance_0,0,9,0,2,0,52,0,0,0,12,0,22,60,44,45,2,0
instance_0,0,0,0,1,0,11,0,0,0,29,1,15,14,18,56,0,0
instance_0,0,8,0,2,0,33,0,0,0,5,2,0,33,36,33,0,0
instance_0,0,7,1,1,0,76,0,0,1,9,0,45,7,67,4,0,0
instance_0,0,8,0,1,0,-8,0,0,1,13,10,13,13,5,40,2,0
instance_0,0,1,0,1,0,90,0,0,0,30,4,34,26,27,47,0,0
instance_0,0,8,1,1,0,62,0,0,0,24,6,10,51,25,20,1,0
instance_0,0,8,0,0,0,84,0,0,0,13,0,2,10,12,26,2,0
instance_0,0,0,1,2,0,4,0,0,1,7,2,17,45,49,52,2,0
instance_0,0,1,0,0,0,39,0,0,0,10,9,19,31,30,28,1,0
instance_0,0,0,0,0,0,13,0,0,0,4,0,20,38,1,41,2,0
instance_0,0,10,1,1,0,41,0,0,1,8,5,34,17,31,20,1,0
instance_0,0,1,0,0,0,45,0,0,0,18,0,21,29,61,12,0,0
instance_0,0,1,1,1,0,35,0,0,1,16,7,28,19,27,19,1,0
instance_0,0,7,1,2,0,54,0,0,1,18,1,20,41,35,52,2,0
instance_0,0,8,0,2,0,89,0,0,1,6,8,34,49,6,52,2,0
instance_0,0,5,1,2,0,31,0,0,0,19,10,13,19,-1,57,0,0
instance_0,0,2,1,1,0,9,0,0,0,13,4,30,56,10,39,2,0
instance_0,0,1,0,1,0,17,0,0,2,8,1,30,31,59,7,1,0
instance_0,0,7,1,2,0,84,0,0,1,29,10,46,55,29,5,2,0
instance_0,0,2,1,2,0,84,0,0,0,5,2,4,57,10,15,2,0
instance_0,0,1,1,1,0,63,0,0,0,6,6,3,40,15,25,2,0
instance_0,0,3,1,2,0,8,0,0,1,1,4,39,56,56,15,1,0
instance_0,0,2,0,1,0,12,0,0,0,23,0,37,8,39,6,0,0
instance_0,0,5,1,1,0,76,0,0,1,9,3,40,14,73,27,2,0
instance_0,0,4,0,0,0,81,0,0,1,23,0,22,12,36,23,1,0
instance_0,0,1,0,1,0,49,0,0,2,24,1,37,31,80,32,0,0
instance_0,0,5,0,1,0,22,0,0,0,7,6,5,33,84,56,2,0
instance_0,0,9,0,0,0,96,0,0,0,25,7,8,48,52,28,2,0
instance_0,0,9,1,0,0,85,0,0,1,22,9,25,40,77,49,1,0
instance_0,0,1,0,1,0,22,0,0,0,17,7,26,20,81,31,1,0
