Instances,feature_age_range,feature_workclass,feature_age_workclass,feature_fnlwgt,feature_wgt_group,feature_wgtgroup_age,feature_education,feature_education_workclass,feature_marital_status,feature_age_marital_status,feature_occupation,feature_occupation_race,feature_relationship,feature_race,feature_relationship_race,feature_race_capital_loss,feature_capital_gain,feature_age_capital_gain,feature_capital_loss,feature_hours_per_week,feature_native_country,feature_native_country_race,algo_RF
instance_0,4,2,6,14,1,5,5,7,2,6,5,6,2,1,3,15,36,40,14,36,14,17,0
instance_0,4,2,6,14,1,5,5,7,2,6,5,6,2,1,3,15,36,40,14,36,14,17,0
instance_0,4,2,6,14,1,5,5,7,2,6,5,6,2,1,3,15,36,40,14,36,14,17,0
instance_0,4,2,6,14,1,5,5,7,2,6,5,6,2,1,3,15,36,40,14,36,14,17,0
instance_0,4,2,6,14,1,5,5,7,2,6,5,6,2,1,3,15,36,40,14,36,14,17,0
instance_0,4,2,6,14,1,5,5,7,2,6,5,6,2,1,3,15,36,40,14,36,14,17,0
instance_0,4,2,6,14,1,5,5,7,2,6,5,6,2,1,3,15,36,40,14,36,14,17,0
instance_0,4,2,6,14,1,5,5,7,2,6,5,6,2,1,3,15,36,40,14,36,14,17,0
instance_0,4,2,6,14,1,5,5,7,2,6,5,6,2,1,3,15,36,40,14,36,14,17,0
instance_0,4,2,6,14,1,5,5,7,2,6,5,6,2,1,3,15,36,40,14,36,14,17,0
instance_0,4,2,6,14,1,5,5,7,2,6,5,6,2,1,3,15,36,40,14,36,14,17,0
instance_0,4,2,6,14,1,5,5,7,2,6,5,6,2,1,3,15,36,40,14,36,14,17,0
instance_0,4,2,6,14,1,5,5,7,2,6,5,6,2,1,3,15,36,40,14,36,14,17,0
instance_0,7,5,12,27,2,9,11,16,4,11,9,12,4,3,7,30,69,76,27,69,27,34,0
instance_0,7,5,12,27,2,9,11,16,4,11,9,12,4,3,7,30,69,76,27,69,27,34,0
instance_0,7,5,12,27,2,9,11,16,4,11,9,12,4,3,7,30,69,76,27,69,27,34,0
instance_0,7,5,12,27,2,9,11,16,4,11,9,12,4,3,7,30,69,76,27,69,27,34,0
instance_0,7,5,12,27,2,9,11,16,4,11,9,12,4,3,7,30,69,76,27,69,27,34,0
instance_0,7,5,12,27,2,9,11,16,4,11,9,12,4,3,7,30,69,76,27,69,27,34,0
instance_0,7,5,12,27,2,9,11,16,4,11,9,12,4,3,7,30,69,76,27,69,27,34,0
instance_0,7,5,12,27,2,9,11,16,4,11,9,12,4,3,7,30,69,76,27,69,27,34,0
instance_0,7,5,12,27,2,9,11,16,4,11,9,12,4,3,7,30,69,76,27,69,27,34,0
instance_0,7,5,12,27,2,9,11,16,4,11,9,12,4,3,7,30,69,76,27,69,27,34,0
instance_0,7,5,12,27,2,9,11,16,4,11,9,12,4,3,7,30,69,76,27,69,27,34,0
instance_0,7,5,12,27,2,9,11,16,4,11,9,12,4,3,7,30,69,76,27,69,27,34,0
instance_0,7,5,12,27,2,9,11,16,4,11,9,12,4,3,7,30,69,76,27,69,27,34,0
instance_0,7,5,12,27,2,9,11,16,4,11,9,12,4,3,7,30,69,76,27,69,27,34,0
instance_0,3,2,5,12,1,4,4,6,2,5,4,5,1,1,2,13,30,33,12,30,12,14,0
instance_0,3,2,5,12,1,4,4,6,2,5,4,5,1,1,2,13,30,33,12,30,12,14,0
instance_0,3,2,5,12,1,4,4,6,2,5,4,5,1,1,2,13,30,33,12,30,12,14,0
instance_0,3,2,5,12,1,4,4,6,2,5,4,5,1,1,2,13,30,33,12,30,12,14,0
instance_0,3,2,5,12,1,4,4,6,2,5,4,5,1,1,2,13,30,33,12,30,12,14,0
instance_0,3,2,5,12,1,4,4,6,2,5,4,5,1,1,2,13,30,33,12,30,12,14,0
instance_0,3,2,5,12,1,4,4,6,2,5,4,5,1,1,2,13,30,33,12,30,12,14,0
instance_0,3,2,5,12,1,4,4,6,2,5,4,5,1,1,2,13,30,33,12,30,12,14,0
instance_0,3,2,5,12,1,4,4,6,2,5,4,5,1,1,2,13,30,33,12,30,12,14,0
instance_0,3,2,5,12,1,4,4,6,2,5,4,5,1,1,2,13,30,33,12,30,12,14,0
instance_0,3,2,5,12,1,4,4,6,2,5,4,5,1,1,2,13,30,33,12,30,12,14,0
instance_0,3,2,5,12,1,4,4,6,2,5,4,5,1,1,2,13,30,33,12,30,12,14,0
instance_0,3,2,5,12,1,4,4,6,2,5,4,5,1,1,2,13,30,33,12,30,12,14,0
instance_0,3,2,5,12,1,4,4,6,2,5,4,5,1,1,2,13,30,33,12,30,12,14,0
instance_0,8,6,14,32,3,11,13,19,5,13,11,15,4,4,8,36,82,90,32,82,32,40,0
instance_0,8,6,14,32,3,11,13,19,5,13,11,15,4,4,8,36,82,90,32,82,32,40,0
instance_0,8,6,14,32,3,11,13,19,5,13,11,15,4,4,8,36,82,90,32,82,32,40,0
instance_0,8,6,14,32,3,11,13,19,5,13,11,15,4,4,8,36,82,90,32,82,32,40,0
instance_0,8,6,14,32,3,11,13,19,5,13,11,15,4,4,8,36,82,90,32,82,32,40,0
instance_0,8,6,14,32,3,11,13,19,5,13,11,15,4,4,8,36,82,90,32,82,32,40,0
instance_0,8,6,14,32,3,11,13,19,5,13,11,15,4,4,8,36,82,90,32,82,32,40,0
instance_0,8,6,14,32,3,11,13,19,5,13,11,15,4,4,8,36,82,90,32,82,32,40,0
instance_0,8,6,14,32,3,11,13,19,5,13,11,15,4,4,8,36,82,90,32,82,32,40,0
instance_0,8,6,14,32,3,11,13,19,5,13,11,15,4,4,8,36,82,90,32,82,32,40,0
instance_0,8,6,14,32,3,11,13,19,5,13,11,15,4,4,8,36,82,90,32,82,32,40,0
instance_0,8,6,14,32,3,11,13,19,5,13,11,15,4,4,8,36,82,90,32,82,32,40,0
instance_0,8,6,14,32,3,11,13,19,5,13,11,15,4,4,8,36,82,90,32,82,32,40,0
instance_0,8,6,14,32,3,11,13,19,5,13,11,15,4,4,8,36,82,90,32,82,32,40,0
instance_0,5,3,8,19,1,6,7,10,3,8,6,8,2,2,4,21,49,54,19,49,19,23,0
instance_0,5,3,8,19,1,6,7,10,3,8,6,8,2,2,4,21,49,54,19,49,19,23,0
instance_0,5,3,8,19,1,6,7,10,3,8,6,8,2,2,4,21,49,54,19,49,19,23,0
instance_0,5,3,8,19,1,6,7,10,3,8,6,8,2,2,4,21,49,54,19,49,19,23,0
instance_0,5,3,8,19,1,6,7,10,3,8,6,8,2,2,4,21,49,54,19,49,19,23,0
instance_0,5,3,8,19,1,6,7,10,3,8,6,8,2,2,4,21,49,54,19,49,19,23,0
instance_0,5,3,8,19,1,6,7,10,3,8,6,8,2,2,4,21,49,54,19,49,19,23,0
instance_0,5,3,8,19,1,6,7,10,3,8,6,8,2,2,4,21,49,54,19,49,19,23,0
instance_0,5,3,8,19,1,6,7,10,3,8,6,8,2,2,4,21,49,54,19,49,19,23,0
instance_0,5,3,8,19,1,6,7,10,3,8,6,8,2,2,4,21,49,54,19,49,19,23,0
instance_0,5,3,8,19,1,6,7,10,3,8,6,8,2,2,4,21,49,54,19,49,19,23,0
instance_0,5,3,8,19,1,6,7,10,3,8,6,8,2,2,4,21,49,54,19,49,19,23,0
instance_0,5,3,8,19,1,6,7,10,3,8,6,8,2,2,4,21,49,54,19,49,19,23,0
instance_0,5,3,8,19,1,6,7,10,3,8,6,8,2,2,4,21,49,54,19,49,19,23,0
instance_0,5,3,8,19,1,6,7,10,3,8,6,8,2,2,4,21,48,53,19,48,19,23,0
instance_0,5,3,8,19,1,6,7,10,3,8,6,8,2,2,4,21,48,53,19,48,19,23,0
instance_0,5,3,8,19,1,6,7,10,3,8,6,8,2,2,4,21,48,53,19,48,19,23,0
instance_0,5,3,8,19,1,6,7,10,3,8,6,8,2,2,4,21,48,53,19,48,19,23,0
instance_0,5,3,8,19,1,6,7,10,3,8,6,8,2,2,4,21,48,53,19,48,19,23,0
instance_0,5,3,8,19,1,6,7,10,3,8,6,8,2,2,4,21,48,53,19,48,19,23,0
instance_0,5,3,8,19,1,6,7,10,3,8,6,8,2,2,4,21,48,53,19,48,19,23,0
instance_0,5,3,8,19,1,6,7,10,3,8,6,8,2,2,4,21,48,53,19,48,19,23,0
instance_0,5,3,8,19,1,6,7,10,3,8,6,8,2,2,4,21,48,53,19,48,19,23,0
instance_0,5,3,8,19,1,6,7,10,3,8,6,8,2,2,4,21,48,53,19,48,19,23,0
instance_0,5,3,8,19,1,6,7,10,3,8,6,8,2,2,4,21,48,53,19,48,19,23,0
instance_0,5,3,8,19,1,6,7,10,3,8,6,8,2,2,4,21,48,53,19,48,19,23,0
instance_0,5,3,8,19,1,6,7,10,3,8,6,8,2,2,4,21,48,53,19,48,19,23,0
instance_0,5,3,8,19,1,6,7,10,3,8,6,8,2,2,4,21,48,53,19,48,19,23,0
instance_0,9,7,16,38,3,12,15,22,6,15,13,17,5,4,9,42,96,105,38,96,38,47,0
instance_0,9,7,16,38,3,12,15,22,6,15,13,17,5,4,9,42,96,105,38,96,38,47,0
instance_0,9,7,16,38,3,12,15,22,6,15,13,17,5,4,9,42,96,105,38,96,38,47,0
instance_0,9,7,16,38,3,12,15,22,6,15,13,17,5,4,9,42,96,105,38,96,38,47,0
instance_0,9,7,16,38,3,12,15,22,6,15,13,17,5,4,9,42,96,105,38,96,38,47,0
instance_0,9,7,16,38,3,12,15,22,6,15,13,17,5,4,9,42,96,105,38,96,38,47,0
instance_0,9,7,16,38,3,12,15,22,6,15,13,17,5,4,9,42,96,105,38,96,38,47,0
instance_0,9,7,16,38,3,12,15,22,6,15,13,17,5,4,9,42,96,105,38,96,38,47,0
instance_0,9,7,16,38,3,12,15,22,6,15,13,17,5,4,9,42,96,105,38,96,38,47,0
instance_0,9,7,16,38,3,12,15,22,6,15,13,17,5,4,9,42,96,105,38,96,38,47,0
instance_0,9,7,16,38,3,12,15,22,6,15,13,17,5,4,9,42,96,105,38,96,38,47,0
instance_0,9,7,16,38,3,12,15,22,6,15,13,17,5,4,9,42,96,105,38,96,38,47,0
instance_0,9,7,16,38,3,12,15,22,6,15,13,17,5,4,9,42,96,105,38,96,38,47,0
instance_0,9,7,16,38,3,12,15,22,6,15,13,17,5,4,9,42,96,105,38,96,38,47,0
instance_0,7,6,13,30,3,10,12,18,5,12,10,13,4,3,7,33,75,82,30,75,30,37,0
instance_0,7,6,13,30,3,10,12,18,5,12,10,13,4,3,7,33,75,82,30,75,30,37,0
instance_0,7,6,13,30,3,10,12,18,5,12,10,13,4,3,7,33,75,82,30,75,30,37,0
instance_0,7,6,13,30,3,10,12,18,5,12,10,13,4,3,7,33,75,82,30,75,30,37,0
instance_0,7,6,13,30,3,10,12,18,5,12,10,13,4,3,7,33,75,82,30,75,30,37,0
instance_0,7,6,13,30,3,10,12,18,5,12,10,13,4,3,7,33,75,82,30,75,30,37,0
instance_0,7,6,13,30,3,10,12,18,5,12,10,13,4,3,7,33,75,82,30,75,30,37,0
instance_0,7,6,13,30,3,10,12,18,5,12,10,13,4,3,7,33,75,82,30,75,30,37,0
instance_0,7,6,13,30,3,10,12,18,5,12,10,13,4,3,7,33,75,82,30,75,30,37,0
instance_0,7,6,13,30,3,10,12,18,5,12,10,13,4,3,7,33,75,82,30,75,30,37,0
instance_0,7,6,13,30,3,10,12,18,5,12,10,13,4,3,7,33,75,82,30,75,30,37,0
instance_0,7,6,13,30,3,10,12,18,5,12,10,13,4,3,7,33,75,82,30,75,30,37,0
instance_0,7,6,13,30,3,10,12,18,5,12,10,13,4,3,7,33,75,82,30,75,30,37,0
instance_0,7,6,13,30,3,10,12,18,5,12,10,13,4,3,7,33,75,82,30,75,30,37,0
instance_0,7,5,12,27,2,9,11,16,4,11,9,12,4,3,7,30,69,76,27,69,27,34,0
instance_0,7,5,12,27,2,9,11,16,4,11,9,12,4,3,7,30,69,76,27,69,27,34,0
instance_0,7,5,12,27,2,9,11,16,4,11,9,12,4,3,7,30,69,76,27,69,27,34,0
instance_0,7,5,12,27,2,9,11,16,4,11,9,12,4,3,7,30,69,76,27,69,27,34,0
instance_0,7,5,12,27,2,9,11,16,4,11,9,12,4,3,7,30,69,76,27,69,27,34,0
instance_0,7,5,12,27,2,9,11,16,4,11,9,12,4,3,7,30,69,76,27,69,27,34,0
instance_0,7,5,12,27,2,9,11,16,4,11,9,12,4,3,7,30,69,76,27,69,27,34,0
instance_0,7,5,12,27,2,9,11,16,4,11,9,12,4,3,7,30,69,76,27,69,27,34,0
instance_0,7,5,12,27,2,9,11,16,4,11,9,12,4,3,7,30,69,76,27,69,27,34,0
instance_0,7,5,12,27,2,9,11,16,4,11,9,12,4,3,7,30,69,76,27,69,27,34,0
instance_0,7,5,12,27,2,9,11,16,4,11,9,12,4,3,7,30,69,76,27,69,27,34,0
instance_0,7,5,12,27,2,9,11,16,4,11,9,12,4,3,7,30,69,76,27,69,27,34,0
instance_0,7,5,12,27,2,9,11,16,4,11,9,12,4,3,7,30,69,76,27,69,27,34,0
instance_0,7,5,12,27,2,9,11,16,4,11,9,12,4,3,7,30,69,76,27,69,27,34,0
instance_0,6,5,11,25,2,8,10,15,4,10,8,11,3,3,6,28,64,70,25,64,25,31,0
instance_0,6,5,11,25,2,8,10,15,4,10,8,11,3,3,6,28,64,70,25,64,25,31,0
instance_0,6,5,11,25,2,8,10,15,4,10,8,11,3,3,6,28,64,70,25,64,25,31,0
instance_0,6,5,11,25,2,8,10,15,4,10,8,11,3,3,6,28,64,70,25,64,25,31,0
instance_0,6,5,11,25,2,8,10,15,4,10,8,11,3,3,6,28,64,70,25,64,25,31,0
instance_0,6,5,11,25,2,8,10,15,4,10,8,11,3,3,6,28,64,70,25,64,25,31,0
instance_0,6,5,11,25,2,8,10,15,4,10,8,11,3,3,6,28,64,70,25,64,25,31,0
instance_0,6,5,11,25,2,8,10,15,4,10,8,11,3,3,6,28,64,70,25,64,25,31,0
instance_0,6,5,11,25,2,8,10,15,4,10,8,11,3,3,6,28,64,70,25,64,25,31,0
instance_0,6,5,11,25,2,8,10,15,4,10,8,11,3,3,6,28,64,70,25,64,25,31,0
instance_0,6,5,11,25,2,8,10,15,4,10,8,11,3,3,6,28,64,70,25,64,25,31,0
instance_0,6,5,11,25,2,8,10,15,4,10,8,11,3,3,6,28,64,70,25,64,25,31,0
instance_0,6,5,11,25,2,8,10,15,4,10,8,11,3,3,6,28,64,70,25,64,25,31,0
instance_0,6,5,11,25,2,8,10,15,4,10,8,11,3,3,6,28,64,70,25,64,25,31,0
instance_0,2,1,3,6,0,2,2,3,1,3,2,2,0,0,0,6,16,18,6,16,6,6,0
instance_0,2,1,3,6,0,2,2,3,1,3,2,2,0,0,0,6,16,18,6,16,6,6,0
instance_0,2,1,3,6,0,2,2,3,1,3,2,2,0,0,0,6,16,18,6,16,6,6,0
instance_0,2,1,3,6,0,2,2,3,1,3,2,2,0,0,0,6,16,18,6,16,6,6,0
instance_0,2,1,3,6,0,2,2,3,1,3,2,2,0,0,0,6,16,18,6,16,6,6,0
instance_0,2,1,3,6,0,2,2,3,1,3,2,2,0,0,0,6,16,18,6,16,6,6,0
instance_0,2,1,3,6,0,2,2,3,1,3,2,2,0,0,0,6,16,18,6,16,6,6,0
instance_0,2,1,3,6,0,2,2,3,1,3,2,2,0,0,0,6,16,18,6,16,6,6,0
instance_0,2,1,3,6,0,2,2,3,1,3,2,2,0,0,0,6,16,18,6,16,6,6,0
instance_0,2,1,3,6,0,2,2,3,1,3,2,2,0,0,0,6,16,18,6,16,6,6,0
instance_0,2,1,3,6,0,2,2,3,1,3,2,2,0,0,0,6,16,18,6,16,6,6,0
instance_0,2,1,3,6,0,2,2,3,1,3,2,2,0,0,0,6,16,18,6,16,6,6,0
instance_0,2,1,3,6,0,2,2,3,1,3,2,2,0,0,0,6,16,18,6,16,6,6,0
instance_0,2,1,3,6,0,2,2,3,1,3,2,2,0,0,0,6,16,18,6,16,6,6,0
instance_0,1,0,1,2,0,1,1,1,0,1,0,0,0,0,0,2,6,7,2,6,2,2,0
instance_0,1,0,1,2,0,1,1,1,0,1,0,0,0,0,0,2,6,7,2,6,2,2,0
instance_0,1,0,1,2,0,1,1,1,0,1,0,0,0,0,0,2,6,7,2,6,2,2,0
instance_0,1,0,1,2,0,1,1,1,0,1,0,0,0,0,0,2,6,7,2,6,2,2,0
instance_0,1,0,1,2,0,1,1,1,0,1,0,0,0,0,0,2,6,7,2,6,2,2,0
instance_0,1,0,1,2,0,1,1,1,0,1,0,0,0,0,0,2,6,7,2,6,2,2,0
instance_0,1,0,1,2,0,1,1,1,0,1,0,0,0,0,0,2,6,7,2,6,2,2,0
instance_0,1,0,1,2,0,1,1,1,0,1,0,0,0,0,0,2,6,7,2,6,2,2,0
instance_0,1,0,1,2,0,1,1,1,0,1,0,0,0,0,0,2,6,7,2,6,2,2,0
instance_0,1,0,1,2,0,1,1,1,0,1,0,0,0,0,0,2,6,7,2,6,2,2,0
instance_0,1,0,1,2,0,1,1,1,0,1,0,0,0,0,0,2,6,7,2,6,2,2,0
instance_0,1,0,1,2,0,1,1,1,0,1,0,0,0,0,0,2,6,7,2,6,2,2,0
instance_0,1,0,1,2,0,1,1,1,0,1,0,0,0,0,0,2,6,7,2,6,2,2,0
instance_0,1,0,1,2,0,1,1,1,0,1,0,0,0,0,0,2,6,7,2,6,2,2,0
instance_0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,3,4,1,3,1,1,0
instance_0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,3,4,1,3,1,1,0
instance_0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,3,4,1,3,1,1,0
instance_0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,3,4,1,3,1,1,0
instance_0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,3,4,1,3,1,1,0
instance_0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,3,4,1,3,1,1,0
instance_0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,3,4,1,3,1,1,0
instance_0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,3,4,1,3,1,1,0
instance_0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,3,4,1,3,1,1,0
instance_0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,3,4,1,3,1,1,0
instance_0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,3,4,1,3,1,1,0
instance_0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,3,4,1,3,1,1,0
instance_0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,3,4,1,3,1,1,0
instance_0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,3,4,1,3,1,1,0
instance_0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,2,0,1,0,0,0
instance_0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,2,0,1,0,0,0
instance_0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,2,0,1,0,0,0
instance_0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,2,0,1,0,0,0
instance_0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,2,0,1,0,0,0
instance_0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,2,0,1,0,0,0
instance_0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,2,0,1,0,0,0
instance_0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,2,0,1,0,0,0
instance_0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,2,0,1,0,0,0
instance_0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,2,0,1,0,0,0
instance_0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,2,0,1,0,0,0
instance_0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,2,0,1,0,0,0
instance_0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,2,0,1,0,0,0
instance_0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,2,0,1,0,0,0
instance_0,8,6,14,32,3,11,12,18,5,13,11,15,4,4,8,36,80,88,32,80,32,40,0
instance_0,8,6,14,32,3,11,12,18,5,13,11,15,4,4,8,36,80,88,32,80,32,40,0
instance_0,8,6,14,32,3,11,12,18,5,13,11,15,4,4,8,36,80,88,32,80,32,40,0
instance_0,8,6,14,32,3,11,12,18,5,13,11,15,4,4,8,36,80,88,32,80,32,40,0
instance_0,8,6,14,32,3,11,12,18,5,13,11,15,4,4,8,36,80,88,32,80,32,40,0
instance_0,8,6,14,32,3,11,12,18,5,13,11,15,4,4,8,36,80,88,32,80,32,40,0
instance_0,8,6,14,32,3,11,12,18,5,13,11,15,4,4,8,36,80,88,32,80,32,40,0
instance_0,8,6,14,32,3,11,12,18,5,13,11,15,4,4,8,36,80,88,32,80,32,40,0
instance_0,8,6,14,32,3,11,12,18,5,13,11,15,4,4,8,36,80,88,32,80,32,40,0
instance_0,8,6,14,32,3,11,12,18,5,13,11,15,4,4,8,36,80,88,32,80,32,40,0
instance_0,8,6,14,32,3,11,12,18,5,13,11,15,4,4,8,36,80,88,32,80,32,40,0
instance_0,8,6,14,32,3,11,12,18,5,13,11,15,4,4,8,36,80,88,32,80,32,40,0
instance_0,8,6,14,32,3,11,12,18,5,13,11,15,4,4,8,36,80,88,32,80,32,40,0
instance_0,8,6,14,32,3,11,12,18,5,13,11,15,4,4,8,36,80,88,32,80,32,40,0
instance_0,2,1,3,6,0,2,2,3,1,3,7,9,3,2,5,23,53,55,21,53,21,26,0
instance_0,2,1,3,6,0,2,2,3,1,3,7,9,3,2,5,23,53,55,21,53,21,26,0
instance_0,2,1,3,6,0,2,2,3,1,3,7,9,3,2,5,23,53,55,21,53,21,26,0
instance_0,2,1,3,6,0,2,2,3,1,3,7,9,3,2,5,23,53,55,21,53,21,26,0
instance_0,2,1,3,6,0,2,2,3,1,3,7,9,3,2,5,23,53,55,21,53,21,26,0
instance_0,2,1,3,6,0,2,2,3,1,3,7,9,3,2,5,23,53,55,21,53,21,26,0
instance_0,2,1,3,6,0,2,2,3,1,3,7,9,3,2,5,23,53,55,21,53,21,26,0
instance_0,2,1,3,6,0,2,2,3,1,3,7,9,3,2,5,23,53,55,21,53,21,26,0
instance_0,2,1,3,6,0,2,2,3,1,3,7,9,3,2,5,23,53,55,21,53,21,26,0
instance_0,2,1,3,6,0,2,2,3,1,3,7,9,3,2,5,23,53,55,21,53,21,26,0
instance_0,2,1,3,6,0,2,2,3,1,3,7,9,3,2,5,23,53,55,21,53,21,26,0
instance_0,2,1,3,6,0,2,2,3,1,3,7,9,3,2,5,23,53,55,21,53,21,26,0
instance_0,2,1,3,6,0,2,2,3,1,3,7,9,3,2,5,23,53,55,21,53,21,26,0
instance_0,2,1,3,6,0,2,2,3,1,3,7,9,3,2,5,23,53,55,21,53,21,26,0
instance_0,7,5,12,29,2,9,11,16,5,12,10,13,4,3,7,32,74,81,29,74,29,36,0
instance_0,7,5,12,29,2,9,11,16,5,12,10,13,4,3,7,32,74,81,29,74,29,36,0
instance_0,7,5,12,29,2,9,11,16,5,12,10,13,4,3,7,32,74,81,29,74,29,36,0
instance_0,7,5,12,29,2,9,11,16,5,12,10,13,4,3,7,32,74,81,29,74,29,36,0
instance_0,7,5,12,29,2,9,11,16,5,12,10,13,4,3,7,32,74,81,29,74,29,36,0
instance_0,7,5,12,29,2,9,11,16,5,12,10,13,4,3,7,32,74,81,29,74,29,36,0
instance_0,7,5,12,29,2,9,11,16,5,12,10,13,4,3,7,32,74,81,29,74,29,36,0
instance_0,7,5,12,29,2,9,11,16,5,12,10,13,4,3,7,32,74,81,29,74,29,36,0
instance_0,7,5,12,29,2,9,11,16,5,12,10,13,4,3,7,32,74,81,29,74,29,36,0
instance_0,7,5,12,29,2,9,11,16,5,12,10,13,4,3,7,32,74,81,29,74,29,36,0
instance_0,7,5,12,29,2,9,11,16,5,12,10,13,4,3,7,32,74,81,29,74,29,36,0
instance_0,7,5,12,29,2,9,11,16,5,12,10,13,4,3,7,32,74,81,29,74,29,36,0
instance_0,7,5,12,29,2,9,11,16,5,12,10,13,4,3,7,32,74,81,29,74,29,36,0
instance_0,7,5,12,29,2,9,11,16,5,12,10,13,4,3,7,32,74,81,29,74,29,36,0
instance_0,6,5,11,26,2,8,10,15,4,10,9,12,3,3,6,29,66,72,26,66,26,32,0
instance_0,6,5,11,26,2,8,10,15,4,10,9,12,3,3,6,29,66,72,26,66,26,32,0
instance_0,6,5,11,26,2,8,10,15,4,10,9,12,3,3,6,29,66,72,26,66,26,32,0
instance_0,6,5,11,26,2,8,10,15,4,10,9,12,3,3,6,29,66,72,26,66,26,32,0
instance_0,6,5,11,26,2,8,10,15,4,10,9,12,3,3,6,29,66,72,26,66,26,32,0
instance_0,6,5,11,26,2,8,10,15,4,10,9,12,3,3,6,29,66,72,26,66,26,32,0
instance_0,6,5,11,26,2,8,10,15,4,10,9,12,3,3,6,29,66,72,26,66,26,32,0
instance_0,6,5,11,26,2,8,10,15,4,10,9,12,3,3,6,29,66,72,26,66,26,32,0
instance_0,6,5,11,26,2,8,10,15,4,10,9,12,3,3,6,29,66,72,26,66,26,32,0
instance_0,6,5,11,26,2,8,10,15,4,10,9,12,3,3,6,29,66,72,26,66,26,32,0
instance_0,6,5,11,26,2,8,10,15,4,10,9,12,3,3,6,29,66,72,26,66,26,32,0
instance_0,6,5,11,26,2,8,10,15,4,10,9,12,3,3,6,29,66,72,26,66,26,32,0
instance_0,6,5,11,26,2,8,10,15,4,10,9,12,3,3,6,29,66,72,26,66,26,32,0
instance_0,6,5,11,26,2,8,10,15,4,10,9,12,3,3,6,29,66,72,26,66,26,32,0
instance_0,4,3,7,15,1,5,6,9,2,6,5,6,2,1,3,19,39,43,18,46,18,21,0
instance_0,4,3,7,15,1,5,6,9,2,6,5,6,2,1,3,19,39,43,18,46,18,21,0
instance_0,4,3,7,15,1,5,6,9,2,6,5,6,2,1,3,19,39,43,18,46,18,21,0
instance_0,4,3,7,15,1,5,6,9,2,6,5,6,2,1,3,19,39,43,18,46,18,21,0
instance_0,4,3,7,15,1,5,6,9,2,6,5,6,2,1,3,19,39,43,18,46,18,21,0
instance_0,4,3,7,15,1,5,6,9,2,6,5,6,2,1,3,19,39,43,18,46,18,21,0
instance_0,4,3,7,15,1,5,6,9,2,6,5,6,2,1,3,19,39,43,18,46,18,21,0
instance_0,4,3,7,15,1,5,6,9,2,6,5,6,2,1,3,19,39,43,18,46,18,21,0
instance_0,4,3,7,15,1,5,6,9,2,6,5,6,2,1,3,19,39,43,18,46,18,21,0
instance_0,4,3,7,15,1,5,6,9,2,6,5,6,2,1,3,19,39,43,18,46,18,21,0
instance_0,4,3,7,15,1,5,6,9,2,6,5,6,2,1,3,19,39,43,18,46,18,21,0
instance_0,4,3,7,15,1,5,6,9,2,6,5,6,2,1,3,19,39,43,18,46,18,21,0
instance_0,4,3,7,15,1,5,6,9,2,6,5,6,2,1,3,19,39,43,18,46,18,21,0
instance_0,4,3,7,15,1,5,6,9,2,6,5,6,2,1,3,19,39,43,18,46,18,21,0
instance_0,8,6,14,31,3,11,12,18,5,13,11,14,4,3,7,34,79,87,31,79,31,38,0
instance_0,8,6,14,31,3,11,12,18,5,13,11,14,4,3,7,34,79,87,31,79,31,38,0
instance_0,8,6,14,31,3,11,12,18,5,13,11,14,4,3,7,34,79,87,31,79,31,38,0
instance_0,8,6,14,31,3,11,12,18,5,13,11,14,4,3,7,34,79,87,31,79,31,38,0
instance_0,8,6,14,31,3,11,12,18,5,13,11,14,4,3,7,34,79,87,31,79,31,38,0
