Instances,feature_age,feature_job,feature_marital,feature_education,feature_default,feature_balance,feature_housing,feature_loan,feature_contact,feature_day,feature_month,feature_duration,feature_campaign,feature_pdays,feature_previous,feature_poutcome,algo_MLPC_bank
instance_0,0,3,1,1,0,18,0,0,0,8,3,13,16,21,14,1,0
instance_0,0,3,1,1,0,18,0,0,0,8,3,12,15,21,14,1,0
instance_0,0,3,1,1,0,18,0,0,0,8,3,12,16,21,14,0,0
instance_0,0,3,1,1,0,18,0,0,0,8,3,12,16,21,14,2,0
instance_0,0,3,2,1,0,20,0,0,0,8,3,12,16,21,14,1,0
instance_0,0,3,1,2,0,20,0,0,0,8,3,12,16,21,14,1,0
instance_0,0,3,1,1,0,20,0,0,0,8,3,13,16,21,14,1,0
instance_0,0,3,1,1,0,20,0,0,0,8,3,12,15,21,14,1,0
instance_0,0,3,1,1,0,20,0,0,0,8,3,12,16,21,14,0,0
instance_0,0,3,1,1,0,20,0,0,0,8,3,12,16,21,14,2,0
instance_0,0,3,1,1,0,19,1,1,0,8,3,12,16,21,14,1,0
instance_0,0,3,1,1,0,19,1,0,1,8,3,12,16,21,14,1,0
instance_0,0,3,1,1,0,19,1,0,0,9,3,12,16,21,14,1,0
instance_0,0,3,1,1,0,19,1,0,0,8,4,12,16,21,14,1,0
instance_0,0,3,1,1,0,19,1,0,0,8,3,11,16,21,14,1,0
instance_0,0,3,1,1,0,19,1,0,0,8,3,12,16,20,14,1,0
instance_0,0,3,1,1,0,19,1,0,0,8,3,12,16,21,13,1,0
instance_0,0,3,1,1,0,19,1,0,0,8,3,12,16,21,14,0,0
instance_0,0,3,1,1,0,19,0,1,1,8,3,12,16,21,14,1,0
instance_0,0,3,1,1,0,19,0,1,0,8,3,12,16,21,14,0,0
instance_0,0,3,1,1,0,19,0,1,0,8,3,12,16,21,14,2,0
instance_0,0,3,1,1,0,19,0,0,1,8,3,12,16,21,14,0,0
instance_0,0,3,1,1,0,19,0,0,1,8,3,12,16,21,14,2,0
instance_0,0,3,2,1,0,19,0,0,0,7,3,12,16,21,14,1,0
instance_0,0,3,1,2,0,19,0,0,0,7,3,12,16,21,14,1,0
instance_0,0,3,1,1,0,19,0,0,0,7,3,13,16,21,14,1,0
instance_0,0,3,1,1,0,19,0,0,0,7,3,12,15,21,14,1,0
instance_0,0,3,1,1,0,19,0,0,0,7,3,12,16,21,14,0,0
instance_0,0,3,1,1,0,19,0,0,0,7,3,12,16,21,14,2,0
instance_0,0,3,2,1,0,19,0,0,0,9,3,12,16,21,14,1,0
instance_0,0,3,1,2,0,19,0,0,0,9,3,12,16,21,14,1,0
instance_0,0,3,1,1,0,19,0,0,0,9,3,13,16,21,14,1,0
instance_0,0,3,1,1,0,19,0,0,0,9,3,12,15,21,14,1,0
instance_0,0,3,1,1,0,19,0,0,0,9,3,12,16,21,14,0,0
instance_0,0,3,1,1,0,19,0,0,0,9,3,12,16,21,14,2,0
instance_0,0,3,2,1,0,19,0,0,0,8,2,12,16,21,14,1,0
instance_0,0,3,1,2,0,19,0,0,0,8,2,12,16,21,14,1,0
instance_0,0,3,1,1,0,19,0,0,0,8,2,13,16,21,14,1,0
instance_0,0,3,1,1,0,19,0,0,0,8,2,12,15,21,14,1,0
instance_0,0,3,1,1,0,19,0,0,0,8,2,12,16,21,14,0,0
instance_0,0,3,1,1,0,19,0,0,0,8,2,12,16,21,14,2,0
instance_0,0,3,2,1,0,19,0,0,0,8,4,12,16,21,14,1,0
instance_0,0,3,1,2,0,19,0,0,0,8,4,12,16,21,14,1,0
instance_0,0,3,1,1,0,19,0,0,0,8,4,13,16,21,14,1,0
instance_0,0,3,1,1,0,19,0,0,0,8,4,12,15,21,14,1,0
instance_0,0,3,1,1,0,19,0,0,0,8,4,12,16,21,14,0,0
instance_0,0,3,1,1,0,19,0,0,0,8,4,12,16,21,14,2,0
instance_0,0,3,1,1,0,19,0,0,0,8,3,11,16,21,14,0,0
instance_0,0,3,1,1,0,19,0,0,0,8,3,11,16,21,14,2,0
instance_0,0,3,2,1,0,19,0,0,0,8,3,12,16,20,14,1,0
instance_0,0,3,1,2,0,19,0,0,0,8,3,12,16,20,14,1,0
instance_0,0,3,1,1,0,19,0,0,0,8,3,13,16,20,14,1,0
instance_0,0,3,1,1,0,19,0,0,0,8,3,12,16,20,14,0,0
instance_0,0,3,1,1,0,19,0,0,0,8,3,12,16,20,14,2,0
instance_0,0,3,2,1,0,19,0,0,0,8,3,12,16,22,14,1,0
instance_0,0,3,1,2,0,19,0,0,0,8,3,12,16,22,14,1,0
instance_0,0,3,1,1,0,19,0,0,0,8,3,13,16,22,14,1,0
instance_0,0,3,1,1,0,19,0,0,0,8,3,12,15,22,14,1,0
instance_0,0,3,1,1,0,19,0,0,0,8,3,12,16,23,14,1,0
instance_0,0,3,1,1,0,19,0,0,0,8,3,12,16,22,14,0,0
instance_0,0,3,1,1,0,19,0,0,0,8,3,12,16,22,14,2,0
instance_0,0,3,2,1,0,19,0,0,0,8,3,12,16,21,13,1,0
instance_0,0,3,1,2,0,19,0,0,0,8,3,12,16,21,13,1,0
instance_0,0,3,1,1,0,19,0,0,0,8,3,13,16,21,13,1,0
instance_0,0,3,1,1,0,19,0,0,0,8,3,12,16,21,13,0,0
instance_0,0,3,1,1,0,19,0,0,0,8,3,12,16,21,13,2,0
instance_0,0,3,0,0,1,19,1,0,0,8,3,12,16,21,14,1,0
instance_0,0,3,0,0,1,19,0,1,0,8,3,12,16,21,14,1,0
instance_0,0,3,0,0,1,19,0,0,0,8,3,12,16,21,14,0,0
instance_0,0,3,0,0,1,19,0,0,0,8,3,12,16,21,14,2,0
instance_0,0,3,0,0,0,18,1,0,0,8,3,12,16,21,14,1,0
instance_0,0,3,0,0,0,18,0,1,0,8,3,12,16,21,14,1,0
instance_0,0,3,0,0,0,18,0,0,0,8,3,12,16,21,14,0,0
instance_0,0,3,0,0,0,18,0,0,0,8,3,12,16,21,14,2,0
instance_0,0,3,0,0,0,20,1,0,0,8,3,12,16,21,14,1,0
instance_0,0,3,0,0,0,20,0,1,0,8,3,12,16,21,14,1,0
instance_0,0,3,0,0,0,20,0,0,0,8,3,12,16,21,14,0,0
instance_0,0,3,0,0,0,20,0,0,0,8,3,12,16,21,14,2,0
instance_0,0,3,0,0,0,19,1,0,1,8,3,12,16,21,14,1,0
instance_0,0,3,0,0,0,19,0,1,1,8,3,12,16,21,14,1,0
instance_0,0,3,0,0,0,19,0,0,2,8,3,12,16,21,14,1,0
instance_0,0,3,0,0,0,19,0,0,1,8,3,11,16,21,14,1,0
instance_0,0,3,0,0,0,19,0,0,1,8,3,12,16,20,14,1,0
instance_0,0,3,0,0,0,19,0,0,1,8,3,12,16,21,13,1,0
instance_0,0,3,0,0,0,19,0,0,1,8,3,12,16,21,14,0,0
instance_0,0,3,0,0,0,19,0,0,1,8,3,12,16,21,14,2,0
instance_0,0,3,0,0,0,19,1,0,0,7,3,12,16,21,14,1,0
instance_0,0,3,0,0,0,19,0,1,0,7,3,12,16,21,14,1,0
instance_0,0,3,0,0,0,19,0,0,0,7,3,12,16,21,14,0,0
instance_0,0,3,0,0,0,19,0,0,0,7,3,12,16,21,14,2,0
instance_0,0,3,0,0,0,19,1,0,0,9,3,12,16,21,14,1,0
instance_0,0,3,0,0,0,19,0,1,0,9,3,12,16,21,14,1,0
instance_0,0,3,0,0,0,19,0,0,0,9,3,12,16,21,14,0,0
instance_0,0,3,0,0,0,19,0,0,0,9,3,12,16,21,14,2,0
instance_0,0,3,0,0,0,19,1,0,0,8,2,12,16,21,14,1,0
instance_0,0,3,0,0,0,19,0,1,0,8,2,12,16,21,14,1,0
instance_0,0,3,0,0,0,19,0,0,0,8,2,12,16,21,14,0,0
instance_0,0,3,0,0,0,19,0,0,0,8,2,12,16,21,14,2,0
instance_0,0,3,0,0,0,19,1,0,0,8,4,12,16,21,14,1,0
instance_0,0,3,0,0,0,19,0,1,0,8,4,12,16,21,14,1,0
instance_0,0,3,0,0,0,19,0,0,0,8,4,12,16,21,14,0,0
instance_0,0,3,0,0,0,19,0,0,0,8,4,12,16,21,14,2,0
instance_0,0,3,0,0,0,19,1,0,0,8,3,11,16,21,14,1,0
instance_0,0,3,0,0,0,19,0,1,0,8,3,11,16,21,14,1,0
instance_0,0,3,0,0,0,19,0,0,0,8,3,11,16,21,14,0,0
instance_0,0,3,0,0,0,19,0,0,0,8,3,11,16,21,14,2,0
instance_0,0,3,0,0,0,19,1,0,0,8,3,13,16,21,14,1,0
instance_0,0,3,0,0,0,19,0,0,0,8,3,13,16,21,14,0,0
instance_0,0,3,0,0,0,19,0,0,0,8,3,13,16,21,14,2,0
instance_0,0,3,0,0,0,19,1,0,0,8,3,12,15,21,14,1,0
instance_0,0,3,0,0,0,19,0,0,0,8,3,12,15,21,14,0,0
instance_0,0,3,0,0,0,19,0,0,0,8,3,12,15,21,14,2,0
instance_0,0,3,0,0,0,19,1,0,0,8,3,12,16,20,14,1,0
instance_0,0,3,0,0,0,19,0,1,0,8,3,12,16,20,14,1,0
instance_0,0,3,0,0,0,19,0,0,0,8,3,12,16,20,14,0,0
instance_0,0,3,0,0,0,19,0,0,0,8,3,12,16,20,14,2,0
instance_0,0,3,0,0,0,19,1,0,0,8,3,12,16,22,14,1,0
instance_0,0,3,0,0,0,19,0,1,0,8,3,12,16,22,14,1,0
instance_0,0,3,0,0,0,19,0,0,0,8,3,12,16,22,14,0,0
instance_0,0,3,0,0,0,19,0,0,0,8,3,12,16,22,14,2,0
instance_0,0,3,0,0,0,19,1,0,0,8,3,12,16,21,13,1,0
instance_0,0,3,0,0,0,19,0,1,0,8,3,12,16,21,13,1,0
instance_0,0,3,0,0,0,19,0,0,0,8,3,12,16,21,13,0,0
instance_0,0,3,0,0,0,19,0,0,0,8,3,12,16,21,13,2,0
instance_0,0,3,0,3,1,19,0,0,0,8,3,12,16,21,14,1,0
instance_0,0,3,0,2,1,19,0,0,0,7,3,12,16,21,14,1,0
instance_0,0,3,0,2,1,19,0,0,0,8,3,13,16,21,14,1,0
instance_0,0,3,0,2,1,19,0,0,0,8,3,12,15,21,14,1,0
instance_0,0,3,0,2,1,19,0,0,0,8,3,12,16,22,14,1,0
instance_0,0,3,0,2,1,19,0,0,0,8,3,12,16,21,14,0,0
instance_0,0,3,0,2,1,19,0,0,0,8,3,12,16,21,14,2,0
instance_0,0,3,0,3,0,18,0,0,0,8,3,12,16,21,14,1,0
instance_0,0,3,0,2,0,18,1,0,0,8,3,12,16,21,14,1,0
instance_0,0,3,0,2,0,18,0,0,0,8,3,13,16,21,14,1,0
instance_0,0,3,0,2,0,18,0,0,0,8,3,12,15,21,14,1,0
instance_0,0,3,0,2,0,18,0,0,0,8,3,12,16,21,14,0,0
instance_0,0,3,0,2,0,18,0,0,0,8,3,12,16,21,14,2,0
instance_0,0,3,0,3,0,20,0,0,0,8,3,12,16,21,14,1,0
instance_0,0,3,0,2,0,20,0,0,0,8,3,13,16,21,14,1,0
instance_0,0,3,0,2,0,20,0,0,0,8,3,12,15,21,14,1,0
instance_0,0,3,0,2,0,20,0,0,0,8,3,12,16,21,14,0,0
instance_0,0,3,0,2,0,20,0,0,0,8,3,12,16,21,14,2,0
instance_0,0,3,0,2,0,19,1,1,0,8,3,12,16,21,14,1,0
instance_0,0,3,0,2,0,19,0,1,1,8,3,12,16,21,14,1,0
instance_0,0,3,0,2,0,19,0,1,0,8,3,12,16,21,14,0,0
instance_0,0,3,0,2,0,19,0,1,0,8,3,12,16,21,14,2,0
instance_0,0,3,0,2,0,19,1,0,1,8,3,12,16,21,14,1,0
instance_0,0,3,0,2,0,19,0,0,1,8,3,12,16,21,14,0,0
instance_0,0,3,0,2,0,19,0,0,1,8,3,12,16,21,14,2,0
instance_0,0,3,0,3,0,19,0,0,0,7,3,12,16,21,14,1,0
instance_0,0,3,0,2,0,19,0,0,0,7,3,13,16,21,14,1,0
instance_0,0,3,0,2,0,19,0,0,0,7,3,12,15,21,14,1,0
instance_0,0,3,0,2,0,19,0,0,0,7,3,12,16,21,14,0,0
instance_0,0,3,0,2,0,19,0,0,0,7,3,12,16,21,14,2,0
instance_0,0,3,0,3,0,19,0,0,0,9,3,12,16,21,14,1,0
instance_0,0,3,0,2,0,19,1,0,0,9,3,12,16,21,14,1,0
instance_0,0,3,0,2,0,19,0,0,0,9,3,13,16,21,14,1,0
instance_0,0,3,0,2,0,19,0,0,0,9,3,12,15,21,14,1,0
instance_0,0,3,0,2,0,19,0,0,0,9,3,12,16,21,14,0,0
instance_0,0,3,0,2,0,19,0,0,0,9,3,12,16,21,14,2,0
instance_0,0,3,0,3,0,19,0,0,0,8,2,12,16,21,14,1,0
instance_0,0,3,0,2,0,19,0,0,0,8,2,13,16,21,14,1,0
instance_0,0,3,0,2,0,19,0,0,0,8,2,12,15,21,14,1,0
instance_0,0,3,0,2,0,19,0,0,0,8,2,12,16,21,14,0,0
instance_0,0,3,0,2,0,19,0,0,0,8,2,12,16,21,14,2,0
instance_0,0,3,0,3,0,19,0,0,0,8,4,12,16,21,14,1,0
instance_0,0,3,0,2,0,19,1,0,0,8,4,12,16,21,14,1,0
instance_0,0,3,0,2,0,19,0,0,0,8,4,13,16,21,14,1,0
instance_0,0,3,0,2,0,19,0,0,0,8,4,12,15,21,14,1,0
instance_0,0,3,0,2,0,19,0,0,0,8,4,12,16,21,14,0,0
instance_0,0,3,0,2,0,19,0,0,0,8,4,12,16,21,14,2,0
instance_0,0,3,0,2,0,19,1,0,0,8,3,11,16,21,14,1,0
instance_0,0,3,0,2,0,19,0,0,0,8,3,11,16,21,14,0,0
instance_0,0,3,0,2,0,19,0,0,0,8,3,11,16,21,14,2,0
instance_0,0,3,0,3,0,19,0,0,0,8,3,12,16,20,14,1,0
instance_0,0,3,0,2,0,19,1,0,0,8,3,12,16,20,14,1,0
instance_0,0,3,0,2,0,19,0,0,0,8,3,13,16,20,14,1,0
instance_0,0,3,0,2,0,19,0,0,0,8,3,12,16,20,14,0,0
instance_0,0,3,0,2,0,19,0,0,0,8,3,12,16,20,14,2,0
instance_0,0,3,0,3,0,19,0,0,0,8,3,12,16,22,14,1,0
instance_0,0,3,0,2,0,19,0,0,0,8,3,13,16,22,14,1,0
instance_0,0,3,0,2,0,19,0,0,0,8,3,12,15,22,14,1,0
instance_0,0,3,0,2,0,19,0,0,0,8,3,12,16,23,14,1,0
instance_0,0,3,0,2,0,19,0,0,0,8,3,12,16,22,14,0,0
instance_0,0,3,0,2,0,19,0,0,0,8,3,12,16,22,14,2,0
instance_0,0,3,0,3,0,19,0,0,0,8,3,12,16,21,13,1,0
instance_0,0,3,0,2,0,19,1,0,0,8,3,12,16,21,13,1,0
instance_0,0,3,0,2,0,19,0,0,0,8,3,13,16,21,13,1,0
instance_0,0,3,0,2,0,19,0,0,0,8,3,12,16,21,13,0,0
instance_0,0,3,0,2,0,19,0,0,0,8,3,12,16,21,13,2,0
instance_0,0,3,0,1,1,18,1,0,0,8,3,12,16,21,14,1,0
instance_0,0,3,0,1,1,18,0,0,0,8,3,12,16,21,14,0,0
instance_0,0,3,0,1,1,18,0,0,0,8,3,12,16,21,14,2,0
instance_0,0,3,0,1,1,20,1,0,0,8,3,12,16,21,14,1,0
instance_0,0,3,0,1,1,20,0,0,0,8,3,13,16,21,14,1,0
instance_0,0,3,0,1,1,20,0,0,0,8,3,12,16,21,14,0,0
instance_0,0,3,0,1,1,20,0,0,0,8,3,12,16,21,14,2,0
instance_0,0,3,0,1,1,19,1,1,0,8,3,12,16,21,14,1,0
instance_0,0,3,0,1,1,19,0,1,1,8,3,12,16,21,14,1,0
instance_0,0,3,0,1,1,19,0,1,0,8,3,11,16,21,14,1,0
instance_0,0,3,0,1,1,19,0,1,0,8,3,12,16,21,14,0,0
instance_0,0,3,0,1,1,19,0,1,0,8,3,12,16,21,14,2,0
instance_0,0,3,0,1,1,19,1,0,1,8,3,12,16,21,14,1,0
instance_0,0,3,0,1,1,19,0,0,2,8,3,12,16,21,14,1,0
instance_0,0,3,0,1,1,19,0,0,1,8,3,12,16,21,14,0,0
instance_0,0,3,0,1,1,19,0,0,1,8,3,12,16,21,14,2,0
instance_0,0,3,0,1,1,19,1,0,0,7,3,12,16,21,14,1,0
instance_0,0,3,0,1,1,19,0,0,0,7,3,13,16,21,14,1,0
instance_0,0,3,0,1,1,19,0,0,0,7,3,12,16,21,14,0,0
instance_0,0,3,0,1,1,19,0,0,0,7,3,12,16,21,14,2,0
instance_0,0,3,0,1,1,19,1,0,0,9,3,12,16,21,14,1,0
instance_0,0,3,0,1,1,19,0,0,0,9,3,12,16,21,14,0,0
instance_0,0,3,0,1,1,19,0,0,0,9,3,12,16,21,14,2,0
instance_0,0,3,0,1,1,19,1,0,0,8,2,12,16,21,14,1,0
instance_0,0,3,0,1,1,19,0,0,0,8,2,13,16,21,14,1,0
instance_0,0,3,0,1,1,19,0,0,0,8,2,12,16,21,14,0,0
instance_0,0,3,0,1,1,19,0,0,0,8,2,12,16,21,14,2,0
instance_0,0,3,0,1,1,19,1,0,0,8,4,12,16,21,14,1,0
instance_0,0,3,0,1,1,19,0,0,0,8,4,12,16,21,14,0,0
instance_0,0,3,0,1,1,19,0,0,0,8,4,12,16,21,14,2,0
instance_0,0,3,0,1,1,19,1,0,0,8,3,11,16,21,14,1,0
instance_0,0,3,0,1,1,19,0,0,0,8,3,11,16,21,14,0,0
instance_0,0,3,0,1,1,19,0,0,0,8,3,11,16,21,14,2,0
instance_0,0,3,0,1,1,19,0,0,0,8,3,14,16,21,14,1,0
instance_0,0,3,0,1,1,19,0,0,0,8,3,13,15,21,14,1,0
instance_0,0,3,0,1,1,19,0,0,0,8,3,13,16,22,14,1,0
instance_0,0,3,0,1,1,19,0,0,0,8,3,13,16,21,14,2,0
instance_0,0,3,0,1,1,19,1,0,0,8,3,12,15,21,14,1,0
instance_0,0,3,0,1,1,19,0,0,0,8,3,12,14,21,14,1,0
instance_0,0,3,0,1,1,19,0,0,0,8,3,12,15,21,14,0,0
instance_0,0,3,0,1,1,19,0,0,0,8,3,12,15,21,14,2,0
instance_0,0,3,0,1,1,19,1,0,0,8,3,12,16,20,14,1,0
instance_0,0,3,0,1,1,19,0,0,0,8,3,12,16,20,14,0,0
instance_0,0,3,0,1,1,19,0,0,0,8,3,12,16,20,14,2,0
instance_0,0,3,0,1,1,19,1,0,0,8,3,12,16,22,14,1,0
instance_0,0,3,0,1,1,19,0,0,0,8,3,12,16,22,14,0,0
instance_0,0,3,0,1,1,19,0,0,0,8,3,12,16,22,14,2,0
instance_0,0,3,0,1,1,19,1,0,0,8,3,12,16,21,13,1,0
instance_0,0,3,0,1,1,19,0,0,0,8,3,12,16,21,13,0,0
instance_0,0,3,0,1,1,19,0,0,0,8,3,12,16,21,13,2,0
instance_0,0,3,0,1,0,17,1,0,0,8,3,12,16,21,14,1,0
instance_0,0,3,0,1,0,17,0,0,0,8,3,12,16,21,14,0,0
instance_0,0,3,0,1,0,17,0,0,0,8,3,12,16,21,14,2,0
instance_0,0,3,0,1,0,18,1,1,0,8,3,12,16,21,14,1,0
instance_0,0,3,0,1,0,18,0,1,1,8,3,12,16,21,14,1,0
instance_0,0,3,0,1,0,18,0,1,0,8,3,11,16,21,14,1,0
instance_0,0,3,0,1,0,18,0,1,0,8,3,12,16,21,14,0,0
instance_0,0,3,0,1,0,18,0,1,0,8,3,12,16,21,14,2,0
instance_0,0,3,0,1,0,18,1,0,1,8,3,12,16,21,14,1,0
instance_0,0,3,0,1,0,18,0,0,2,8,3,12,16,21,14,1,0
instance_0,0,3,0,1,0,18,0,0,1,8,3,12,16,21,14,0,0
instance_0,0,3,0,1,0,18,0,0,1,8,3,12,16,21,14,2,0
instance_0,0,3,0,1,0,18,1,0,0,7,3,12,16,21,14,1,0
instance_0,0,3,0,1,0,18,0,0,0,7,3,12,16,21,14,0,0
instance_0,0,3,0,1,0,18,0,0,0,7,3,12,16,21,14,2,0
instance_0,0,3,0,1,0,18,1,0,0,9,3,12,16,21,14,1,0
instance_0,0,3,0,1,0,18,0,0,0,9,3,12,16,21,14,0,0
instance_0,0,3,0,1,0,18,0,0,0,9,3,12,16,21,14,2,0
instance_0,0,3,0,1,0,18,1,0,0,8,2,12,16,21,14,1,0
instance_0,0,3,0,1,0,18,0,0,0,8,2,12,16,21,14,0,0
instance_0,0,3,0,1,0,18,0,0,0,8,2,12,16,21,14,2,0
instance_0,0,3,0,1,0,18,1,0,0,8,4,12,16,21,14,1,0
instance_0,0,3,0,1,0,18,0,0,0,8,4,12,16,21,14,0,0
instance_0,0,3,0,1,0,18,0,0,0,8,4,12,16,21,14,2,0
instance_0,0,3,0,1,0,18,1,0,0,8,3,11,16,21,14,1,0
instance_0,0,3,0,1,0,18,0,0,0,8,3,11,16,21,14,0,0
instance_0,0,3,0,1,0,18,0,0,0,8,3,11,16,21,14,2,0
instance_0,0,3,0,1,0,18,1,0,0,8,3,13,16,21,14,1,0
instance_0,0,3,0,1,0,18,0,0,0,8,3,14,16,21,14,1,0
instance_0,0,3,0,1,0,18,0,0,0,8,3,13,15,21,14,1,0
instance_0,0,3,0,1,0,18,0,0,0,8,3,13,16,21,14,0,0
instance_0,0,3,0,1,0,18,0,0,0,8,3,13,16,21,14,2,0
instance_0,0,3,0,1,0,18,1,0,0,8,3,12,15,21,14,1,0
instance_0,0,3,0,1,0,18,0,0,0,8,3,12,15,21,14,0,0
instance_0,0,3,0,1,0,18,0,0,0,8,3,12,15,21,14,2,0
instance_0,0,3,0,1,0,18,1,0,0,8,3,12,16,20,14,1,0
instance_0,0,3,0,1,0,18,0,0,0,8,3,12,16,20,14,0,0
instance_0,0,3,0,1,0,18,0,0,0,8,3,12,16,20,14,2,0
instance_0,0,3,0,1,0,18,1,0,0,8,3,12,16,22,14,1,0
instance_0,0,3,0,1,0,18,0,0,0,8,3,12,16,22,14,0,0
instance_0,0,3,0,1,0,18,0,0,0,8,3,12,16,22,14,2,0
instance_0,0,3,0,1,0,18,1,0,0,8,3,12,16,21,13,1,0
instance_0,0,3,0,1,0,18,0,0,0,8,3,12,16,21,13,0,0
instance_0,0,3,0,1,0,18,0,0,0,8,3,12,16,21,13,2,0
instance_0,0,3,0,1,0,21,1,0,0,8,3,12,16,21,14,1,0
instance_0,0,3,0,1,0,21,0,0,0,8,3,12,16,21,14,0,0
instance_0,0,3,0,1,0,21,0,0,0,8,3,12,16,21,14,2,0
instance_0,0,3,0,1,0,20,1,1,0,8,3,12,16,21,14,1,0
instance_0,0,3,0,1,0,20,0,1,1,8,3,12,16,21,14,1,0
instance_0,0,3,0,1,0,20,0,1,0,8,3,11,16,21,14,1,0
instance_0,0,3,0,1,0,20,0,1,0,8,3,12,16,21,14,0,0
instance_0,0,3,0,1,0,20,0,1,0,8,3,12,16,21,14,2,0
instance_0,0,3,0,1,0,20,1,0,1,8,3,12,16,21,14,1,0
instance_0,0,3,0,1,0,20,0,0,2,8,3,12,16,21,14,1,0
instance_0,0,3,0,1,0,20,0,0,1,8,3,12,16,21,14,0,0
instance_0,0,3,0,1,0,20,0,0,1,8,3,12,16,21,14,2,0
instance_0,0,3,0,1,0,20,1,0,0,7,3,12,16,21,14,1,0
instance_0,0,3,0,1,0,20,0,0,0,7,3,12,16,21,14,0,0
instance_0,0,3,0,1,0,20,0,0,0,7,3,12,16,21,14,2,0
instance_0,0,3,0,1,0,20,1,0,0,9,3,12,16,21,14,1,0
instance_0,0,3,0,1,0,20,0,0,0,9,3,12,16,21,14,0,0
instance_0,0,3,0,1,0,20,0,0,0,9,3,12,16,21,14,2,0
instance_0,0,3,0,1,0,20,1,0,0,8,2,12,16,21,14,1,0
instance_0,0,3,0,1,0,20,0,0,0,8,2,12,16,21,14,0,0
instance_0,0,3,0,1,0,20,0,0,0,8,2,12,16,21,14,2,0
instance_0,0,3,0,1,0,20,1,0,0,8,4,12,16,21,14,1,0
instance_0,0,3,0,1,0,20,0,0,0,8,4,12,16,21,14,0,0
instance_0,0,3,0,1,0,20,0,0,0,8,4,12,16,21,14,2,0
instance_0,0,3,0,1,0,20,1,0,0,8,3,11,16,21,14,1,0
instance_0,0,3,0,1,0,20,0,0,0,8,3,11,16,21,14,0,0
instance_0,0,3,0,1,0,20,0,0,0,8,3,11,16,21,14,2,0
instance_0,0,3,0,1,0,20,0,0,0,8,3,14,16,21,14,1,0
instance_0,0,3,0,1,0,20,0,0,0,8,3,13,15,21,14,1,0
instance_0,0,3,0,1,0,20,0,0,0,8,3,13,16,21,14,0,0
instance_0,0,3,0,1,0,20,0,0,0,8,3,13,16,21,14,2,0
instance_0,0,3,0,1,0,20,1,0,0,8,3,12,15,21,14,1,0
instance_0,0,3,0,1,0,20,0,0,0,8,3,12,15,21,14,0,0
instance_0,0,3,0,1,0,20,0,0,0,8,3,12,15,21,14,2,0
instance_0,0,3,0,1,0,20,1,0,0,8,3,12,16,20,14,1,0
instance_0,0,3,0,1,0,20,0,0,0,8,3,12,16,20,14,0,0
instance_0,0,3,0,1,0,20,0,0,0,8,3,12,16,20,14,2,0
instance_0,0,3,0,1,0,20,1,0,0,8,3,12,16,22,14,1,0
instance_0,0,3,0,1,0,20,0,0,0,8,3,12,16,22,14,0,0
instance_0,0,3,0,1,0,20,0,0,0,8,3,12,16,22,14,2,0
instance_0,0,3,0,1,0,20,1,0,0,8,3,12,16,21,13,1,0
instance_0,0,3,0,1,0,20,0,0,0,8,3,12,16,21,13,0,0
instance_0,0,3,0,1,0,20,0,0,0,8,3,12,16,21,13,2,0
instance_0,0,3,0,1,0,19,1,1,0,7,3,12,16,21,14,1,0
instance_0,0,3,0,1,0,19,0,1,1,7,3,12,16,21,14,1,0
instance_0,0,3,0,1,0,19,0,1,0,7,3,11,16,21,14,1,0
instance_0,0,3,0,1,0,19,0,1,0,7,3,12,16,21,14,0,0
instance_0,0,3,0,1,0,19,0,1,0,7,3,12,16,21,14,2,0
instance_0,0,3,0,1,0,19,1,1,0,9,3,12,16,21,14,1,0
instance_0,0,3,0,1,0,19,0,1,1,9,3,12,16,21,14,1,0
instance_0,0,3,0,1,0,19,0,1,0,9,3,11,16,21,14,1,0
instance_0,0,3,0,1,0,19,0,1,0,9,3,12,16,21,14,0,0
instance_0,0,3,0,1,0,19,0,1,0,9,3,12,16,21,14,2,0
instance_0,0,3,0,1,0,19,1,1,0,8,2,12,16,21,14,1,0
instance_0,0,3,0,1,0,19,0,1,1,8,2,12,16,21,14,1,0
instance_0,0,3,0,1,0,19,0,1,0,8,2,11,16,21,14,1,0
instance_0,0,3,0,1,0,19,0,1,0,8,2,12,16,21,14,0,0
instance_0,0,3,0,1,0,19,0,1,0,8,2,12,16,21,14,2,0
instance_0,0,3,0,1,0,19,1,1,0,8,4,12,16,21,14,1,0
instance_0,0,3,0,1,0,19,0,1,1,8,4,12,16,21,14,1,0
instance_0,0,3,0,1,0,19,0,1,0,8,4,11,16,21,14,1,0
instance_0,0,3,0,1,0,19,0,1,0,8,4,12,16,21,14,0,0
instance_0,0,3,0,1,0,19,0,1,0,8,4,12,16,21,14,2,0
instance_0,0,3,0,1,0,19,1,1,0,8,3,13,16,21,14,1,0
instance_0,0,3,0,1,0,19,0,1,1,8,3,13,16,21,14,1,0
instance_0,0,3,0,1,0,19,0,1,0,8,3,13,16,21,14,0,0
instance_0,0,3,0,1,0,19,0,1,0,8,3,13,16,21,14,2,0
instance_0,0,3,0,1,0,19,1,1,0,8,3,12,15,21,14,1,0
instance_0,0,3,0,1,0,19,0,1,1,8,3,12,15,21,14,1,0
instance_0,0,3,0,1,0,19,0,1,0,8,3,12,15,21,14,0,0
instance_0,0,3,0,1,0,19,0,1,0,8,3,12,15,21,14,2,0
instance_0,0,3,0,1,0,19,1,1,0,8,3,12,16,20,14,1,0
