Instances,feature_age,feature_workclass,feature_fnlwgt,feature_education,feature_marital_status,feature_occupation,feature_relationship,feature_race,feature_sex,feature_capital_gain,feature_capital_loss,feature_hours_per_week,feature_native_country,algo_MLPC
instance_0,2,3,29,12,3,8,1,2,0,96,24,93,2,0
instance_0,3,6,8,8,2,3,3,0,0,39,25,5,19,0
instance_0,1,3,28,5,4,10,3,1,0,87,8,16,1,0
instance_0,7,1,35,0,4,6,3,2,0,32,29,5,4,0
instance_0,7,2,12,5,4,0,0,0,0,62,30,21,20,0
instance_0,1,3,33,13,5,12,0,1,0,66,38,9,19,0
instance_0,1,4,1,14,3,11,0,0,0,46,10,10,3,0
instance_0,7,1,10,1,3,6,4,1,0,63,29,59,26,0
instance_0,1,0,34,14,3,6,1,1,0,46,5,96,27,0
instance_0,3,6,6,4,3,7,2,1,0,73,28,30,20,0
instance_0,2,0,17,8,4,8,1,1,0,92,7,9,8,0
instance_0,3,3,4,6,5,6,2,2,0,58,31,3,36,0
instance_0,5,2,28,9,3,1,3,1,0,79,27,5,31,0
instance_0,3,6,15,3,1,1,2,1,0,46,29,64,37,0
instance_0,6,2,9,10,3,11,1,3,0,64,29,87,18,0
instance_0,1,3,36,14,0,9,1,0,0,93,10,12,23,0
instance_0,1,3,8,12,5,7,3,1,0,53,25,67,20,0
instance_0,1,3,19,4,1,4,0,3,0,54,31,23,19,0
instance_0,4,1,19,8,4,8,0,3,0,7,24,5,14,0
instance_0,8,2,36,12,4,8,2,2,0,13,24,32,35,0
instance_0,1,0,29,12,3,10,1,1,0,14,28,67,11,0
instance_0,6,5,22,8,3,9,2,0,0,34,27,35,1,0
instance_0,6,0,34,11,2,11,2,0,0,81,2,43,31,0
instance_0,5,2,0,11,4,0,2,3,0,58,7,20,2,0
instance_0,2,1,24,3,2,7,4,2,0,20,24,22,6,0
instance_0,2,0,27,0,3,11,3,3,0,64,26,41,18,0
instance_0,3,2,33,6,1,4,4,3,0,52,34,6,10,0
instance_0,1,0,35,5,3,12,2,2,0,79,33,32,31,0
instance_0,1,0,29,3,1,4,0,2,0,1,24,3,1,0
instance_0,4,3,35,1,5,3,3,1,0,48,33,48,25,0
instance_0,2,4,38,6,1,11,0,3,0,20,2,7,32,0
instance_0,2,2,0,7,5,10,4,1,0,82,24,31,37,0
instance_0,1,4,7,6,4,7,1,3,0,47,25,90,4,0
instance_0,2,4,19,12,1,12,4,2,0,72,28,22,25,0
instance_0,6,6,0,12,0,10,3,0,0,49,30,22,31,0
instance_0,5,0,30,7,5,8,3,2,0,71,27,5,33,0
instance_0,2,6,14,11,3,2,4,3,0,57,30,6,11,0
instance_0,5,1,34,0,1,8,3,0,0,16,0,22,7,0
instance_0,1,0,14,5,5,0,1,1,0,72,24,61,11,0
instance_0,2,1,36,8,2,0,1,0,0,7,31,26,5,0
instance_0,7,4,36,14,3,4,0,0,0,90,38,23,2,0
instance_0,2,6,37,7,1,12,4,2,0,42,31,31,13,0
instance_0,5,1,33,7,5,4,2,3,0,46,23,10,16,0
instance_0,6,1,20,9,4,8,2,0,0,35,31,75,32,0
instance_0,6,5,21,10,2,5,2,2,0,42,21,42,21,0
instance_0,1,5,19,9,5,6,1,1,0,77,27,9,21,0
instance_0,5,2,18,14,5,10,3,3,0,12,3,10,4,0
instance_0,7,1,5,1,4,7,3,1,0,48,24,65,14,0
instance_0,5,1,7,5,1,13,0,3,0,51,3,61,19,0
instance_0,1,1,30,13,3,2,4,1,0,20,24,82,6,0
instance_0,6,1,9,8,2,5,3,1,0,9,11,24,28,0
instance_0,1,4,19,13,1,7,1,1,0,70,33,39,3,0
instance_0,5,0,36,7,1,8,2,2,0,17,23,22,33,0
instance_0,7,4,9,5,6,6,0,0,0,12,6,12,6,0
instance_0,4,5,34,14,0,4,2,3,0,23,18,32,8,0
instance_0,2,0,19,6,1,4,4,0,0,55,24,16,6,0
instance_0,2,5,28,5,4,10,3,2,0,49,28,91,30,0
instance_0,6,2,34,14,2,4,0,3,0,91,24,21,29,0
instance_0,2,2,28,0,3,6,1,2,0,53,9,34,0,0
instance_0,1,1,24,12,1,3,2,2,0,53,26,16,18,0
instance_0,3,2,37,5,3,12,3,2,0,57,8,3,9,0
instance_0,1,3,29,12,1,8,2,3,0,62,10,56,20,0
instance_0,4,0,14,10,0,7,3,1,0,37,13,65,21,0
instance_0,8,3,15,6,2,12,3,2,0,23,29,36,36,0
instance_0,6,2,31,1,1,6,1,2,0,94,26,34,13,0
instance_0,3,3,18,14,5,10,2,3,0,77,24,32,35,0
instance_0,2,2,36,12,2,2,1,0,0,66,24,2,21,0
instance_0,2,0,33,14,3,6,4,3,0,55,33,90,29,0
instance_0,4,3,12,1,5,11,3,1,0,88,19,74,10,0
instance_0,2,2,11,8,3,12,1,1,0,35,24,26,14,0
instance_0,8,2,5,5,4,2,4,2,0,83,24,7,0,0
instance_0,8,2,10,13,5,10,1,0,0,67,30,20,13,0
instance_0,2,6,10,9,4,6,0,2,0,95,24,73,30,0
instance_0,1,3,4,2,5,10,4,0,0,7,24,32,24,0
instance_0,2,3,12,11,5,3,1,3,0,39,24,42,29,0
instance_0,8,1,9,3,1,6,3,2,0,27,30,29,9,0
instance_0,7,3,8,14,4,10,3,1,0,38,25,4,23,0
instance_0,6,4,13,2,5,5,3,1,0,52,26,9,1,0
instance_0,6,3,0,14,4,1,3,3,0,58,27,74,2,0
instance_0,8,2,36,12,4,1,1,2,0,13,6,32,25,0
instance_0,1,5,36,14,4,9,0,0,0,90,14,23,37,0
instance_0,1,4,13,13,4,9,0,1,0,18,30,22,15,0
instance_0,8,3,3,14,2,12,2,1,0,53,23,17,5,0
instance_0,6,2,32,14,1,8,4,3,0,23,28,1,36,0
instance_0,8,5,23,8,3,12,1,2,0,41,33,25,8,0
instance_0,1,6,14,14,4,9,0,0,0,28,27,12,26,0
instance_0,2,4,4,14,2,9,0,2,0,37,13,2,22,0
instance_0,2,4,38,2,5,9,2,2,0,36,3,41,32,0
instance_0,5,5,22,9,1,7,3,0,0,83,24,22,34,0
instance_0,8,2,0,3,1,10,0,1,0,82,27,29,6,0
instance_0,3,0,25,0,5,4,0,3,0,0,26,27,36,0
instance_0,8,2,30,9,3,5,3,0,0,36,30,36,3,0
instance_0,3,6,12,8,2,8,1,3,0,69,16,90,8,0
instance_0,5,6,35,8,1,3,0,3,0,34,24,96,28,0
instance_0,2,1,7,0,4,1,1,2,0,59,31,23,34,0
instance_0,4,4,2,3,5,1,2,0,0,54,27,33,31,0
instance_0,8,4,6,10,2,10,2,2,0,47,0,5,27,0
instance_0,2,3,29,12,2,0,1,2,0,88,24,22,36,0
instance_0,1,6,25,10,2,10,3,1,0,22,37,9,5,0
instance_0,2,0,27,10,5,11,3,2,0,64,4,2,18,0
instance_0,4,2,9,3,3,7,1,2,0,36,33,25,8,0
instance_0,1,3,26,8,3,3,1,2,0,38,8,48,22,0
instance_0,1,0,10,11,2,3,2,1,0,31,21,10,1,0
instance_0,3,4,9,12,1,5,3,0,0,2,24,12,9,0
instance_0,1,6,30,2,5,8,3,3,0,17,27,5,8,0
instance_0,6,6,29,11,4,6,3,3,0,63,29,8,26,0
instance_0,6,5,23,11,2,5,4,2,0,46,3,53,26,0
instance_0,8,3,32,6,5,8,4,0,0,47,24,29,28,0
instance_0,3,4,33,11,1,12,3,0,0,1,16,2,1,0
instance_0,7,5,0,11,5,9,0,0,0,85,30,15,20,0
instance_0,1,2,28,14,5,12,3,0,0,67,0,82,18,0
instance_0,5,1,34,11,5,0,0,0,0,45,16,34,28,0
instance_0,1,4,28,8,4,5,1,1,0,26,35,59,31,0
instance_0,8,1,23,5,0,3,3,2,0,44,25,17,22,0
instance_0,5,2,36,10,5,7,2,0,0,14,3,14,37,0
instance_0,1,5,31,6,3,4,4,1,0,81,23,19,30,0
instance_0,4,0,10,4,1,3,0,0,0,12,23,5,38,0
instance_0,6,1,5,11,3,3,4,1,0,70,24,18,23,0
instance_0,1,0,36,6,1,8,0,0,0,10,8,22,12,0
instance_0,1,3,28,10,5,12,1,2,0,81,11,29,9,0
instance_0,3,4,24,4,0,12,3,0,0,65,25,25,28,0
instance_0,2,0,11,11,4,1,4,2,0,42,16,4,16,0
instance_0,2,5,6,8,2,4,4,1,0,85,24,22,35,0
instance_0,2,2,21,11,1,6,1,3,0,21,24,9,33,0
instance_0,1,4,19,11,1,5,1,0,0,2,25,0,24,0
instance_0,2,6,11,2,1,0,2,1,0,47,16,22,34,0
instance_0,6,6,11,5,1,4,3,0,0,77,34,43,1,0
instance_0,2,6,24,8,2,5,1,0,0,56,10,26,36,0
instance_0,4,3,23,5,3,13,0,1,0,46,23,9,23,0
instance_0,3,4,6,8,4,9,3,3,0,56,33,34,30,0
instance_0,1,0,38,8,4,9,1,1,0,43,4,2,8,0
instance_0,8,6,10,14,0,1,3,3,0,50,28,6,38,0
instance_0,1,2,10,4,2,5,1,1,0,47,31,72,13,0
instance_0,3,1,2,10,0,8,2,2,0,65,2,26,8,0
instance_0,1,3,32,0,0,7,3,3,0,49,32,65,7,0
instance_0,6,3,19,7,1,10,3,2,0,18,24,88,29,0
instance_0,2,2,26,7,1,11,1,2,0,20,2,29,6,0
instance_0,7,4,3,7,1,11,4,1,0,20,24,66,10,0
instance_0,2,3,3,3,1,3,0,3,0,63,28,34,11,0
instance_0,1,5,22,10,1,1,3,0,0,83,24,22,5,0
instance_0,2,3,29,7,3,7,3,0,0,49,24,33,15,0
instance_0,2,1,5,14,3,5,1,0,0,44,33,11,29,0
instance_0,6,5,10,12,5,0,4,1,0,22,28,2,1,0
instance_0,2,0,13,13,1,9,0,1,0,32,33,60,21,0
instance_0,8,1,7,14,5,12,4,3,0,67,26,2,34,0
instance_0,7,0,8,6,3,6,4,3,0,94,8,24,37,0
instance_0,3,6,8,1,5,12,1,3,0,53,36,5,36,0
instance_0,3,3,18,13,5,10,2,0,0,20,24,32,0,0
instance_0,8,4,38,5,4,12,4,1,0,93,14,1,30,0
instance_0,6,3,20,10,3,4,2,1,0,86,6,2,25,0
instance_0,3,3,33,5,3,6,1,2,0,53,12,34,0,0
instance_0,2,3,38,12,3,12,1,2,0,28,26,88,1,0
instance_0,2,3,28,2,3,10,1,0,0,52,26,12,12,0
instance_0,4,5,26,6,3,12,2,1,0,41,30,6,21,0
instance_0,1,2,9,2,1,6,4,1,0,42,26,88,27,0
instance_0,3,3,24,11,0,12,0,1,0,42,31,33,1,0
instance_0,8,2,37,0,4,5,2,0,0,52,24,3,9,0
instance_0,1,1,8,4,2,6,3,1,0,61,1,35,8,0
instance_0,2,4,10,12,4,10,3,1,0,56,30,85,4,0
instance_0,4,3,33,14,5,8,3,1,0,4,32,85,19,0
instance_0,8,4,36,7,1,12,4,2,0,20,26,17,12,0
instance_0,7,3,23,5,1,12,1,0,0,13,22,34,25,0
instance_0,1,5,7,10,3,10,1,2,0,78,35,2,10,0
instance_0,1,2,9,0,3,9,4,0,0,47,27,29,6,0
instance_0,3,2,15,12,1,7,4,2,0,35,33,97,29,0
instance_0,7,6,29,10,2,4,0,1,0,66,16,33,25,0
instance_0,4,1,27,6,3,11,4,3,0,82,18,22,8,0
instance_0,3,4,38,14,5,9,4,0,0,9,35,11,18,0
instance_0,3,2,33,5,3,11,5,1,0,68,10,24,10,0
instance_0,2,1,35,3,3,11,3,0,0,37,33,2,3,0
instance_0,2,3,23,3,1,11,2,3,0,7,30,95,13,0
instance_0,2,1,24,14,1,7,3,0,0,64,31,62,3,0
instance_0,2,3,19,13,0,5,2,3,0,90,11,83,24,0
instance_0,2,2,4,11,4,5,4,0,0,8,8,6,20,0
instance_0,6,1,21,8,4,4,4,2,0,55,31,35,26,0
instance_0,2,2,18,8,4,6,1,3,0,98,25,52,32,0
instance_0,1,1,4,7,1,5,3,1,0,65,35,8,0,0
instance_0,5,6,17,5,4,11,0,2,0,48,9,34,33,0
instance_0,7,1,27,4,3,6,3,0,0,32,29,5,7,0
instance_0,2,0,3,7,5,8,4,0,0,24,24,50,6,0
instance_0,6,4,23,9,5,6,1,0,0,53,14,6,15,0
instance_0,2,1,34,14,2,0,1,3,0,93,6,30,3,0
instance_0,2,1,28,14,3,7,3,0,0,95,26,87,36,0
instance_0,1,2,33,14,5,6,0,1,0,1,9,9,0,0
instance_0,1,6,23,14,1,5,0,2,0,30,24,3,9,0
instance_0,5,6,7,6,3,7,2,2,0,48,33,32,16,0
instance_0,2,2,35,11,2,9,2,0,0,55,27,67,27,0
instance_0,6,3,18,4,4,1,2,1,0,85,16,97,24,0
instance_0,1,2,22,0,2,9,2,3,0,56,16,33,3,0
instance_0,4,4,19,12,1,10,2,0,0,72,28,22,25,0
instance_0,6,0,23,5,4,7,4,0,0,50,2,10,24,0
instance_0,1,3,12,6,1,6,1,3,0,71,24,55,10,0
instance_0,4,3,18,6,5,7,0,2,0,56,24,48,5,0
instance_0,8,1,0,1,3,7,1,0,0,35,23,12,6,0
instance_0,3,2,35,6,3,6,4,2,0,56,24,59,23,0
instance_0,7,4,0,5,1,12,4,0,0,59,29,31,26,0
instance_0,1,5,18,14,3,4,1,0,0,9,30,92,1,0
instance_0,7,4,3,14,5,9,3,2,0,51,27,33,6,0
instance_0,7,0,22,10,5,7,3,1,0,46,24,22,32,0
instance_0,1,2,34,5,0,11,0,2,0,57,24,36,12,0
instance_0,5,2,22,13,3,11,0,3,0,1,31,95,13,0
instance_0,6,4,3,7,5,11,2,2,0,55,30,27,17,0
instance_0,2,0,12,1,2,6,1,3,0,69,16,9,8,0
instance_0,2,3,26,9,4,1,0,1,0,52,25,26,10,0
instance_0,5,2,33,6,4,4,2,0,0,10,30,95,13,0
instance_0,2,2,20,14,0,7,4,0,0,47,23,6,5,0
instance_0,8,1,6,8,2,4,4,2,0,44,24,43,15,0
instance_0,2,5,17,3,5,1,0,1,0,15,24,34,34,0
instance_0,1,2,11,3,5,8,3,0,0,89,0,5,25,0
instance_0,6,4,26,9,5,8,1,2,0,82,24,9,30,0
instance_0,1,3,26,2,5,11,2,2,0,71,27,11,38,0
instance_0,1,3,21,2,0,11,4,1,0,52,23,17,27,0
instance_0,3,2,8,14,1,4,1,3,0,78,33,32,0,0
instance_0,2,4,20,13,5,11,4,2,0,82,24,88,22,0
instance_0,1,4,20,12,4,7,1,2,0,55,33,98,3,0
instance_0,2,4,7,1,0,6,3,2,0,81,27,51,29,0
instance_0,2,0,38,14,2,5,2,2,0,85,29,8,34,0
instance_0,5,2,33,7,4,0,4,1,0,4,26,21,23,0
instance_0,6,3,26,14,5,3,3,2,0,40,31,43,0,0
instance_0,1,1,32,5,3,9,0,2,0,2,25,17,9,0
instance_0,1,6,11,9,1,12,4,3,0,40,21,32,22,0
instance_0,6,4,6,8,1,0,4,3,0,95,25,46,31,0
instance_0,2,6,14,5,1,7,4,0,0,39,11,32,11,0
instance_0,2,2,10,7,4,4,1,2,0,30,20,2,21,0
instance_0,3,5,24,9,3,11,0,3,0,16,24,39,24,0
instance_0,6,5,24,6,2,11,3,2,0,87,31,31,24,0
instance_0,1,0,25,9,0,8,1,1,0,52,28,6,8,0
instance_0,2,3,26,8,0,8,3,3,0,93,27,4,35,0
instance_0,8,0,3,10,4,4,0,3,0,56,24,55,23,0
instance_0,5,5,26,7,1,8,1,3,0,57,33,22,31,0
instance_0,8,0,30,4,1,6,4,1,0,86,26,21,5,0
instance_0,6,2,17,7,5,9,3,2,0,65,28,71,35,0
instance_0,2,6,21,13,4,11,1,0,0,96,30,54,22,0
instance_0,4,3,7,2,0,7,1,1,0,45,18,80,30,0
instance_0,1,5,38,14,4,5,4,0,0,32,27,69,21,0
instance_0,3,4,18,11,4,9,2,3,0,50,33,8,21,0
instance_0,7,5,8,5,4,9,0,2,0,0,26,66,36,0
instance_0,1,0,11,10,2,0,3,2,0,51,28,70,25,0
instance_0,1,6,37,12,1,10,4,2,0,13,12,30,22,0
instance_0,2,1,26,12,1,6,0,1,0,0,24,22,31,0
instance_0,1,2,19,12,2,5,2,2,0,0,13,23,20,0
instance_0,6,2,35,1,0,11,0,3,0,70,24,5,37,0
instance_0,6,1,19,13,5,13,1,3,0,46,23,3,9,0
instance_0,7,1,13,10,1,9,0,2,0,29,28,93,2,0
instance_0,6,0,3,8,2,8,0,1,0,51,27,13,2,0
instance_0,7,3,29,11,4,10,1,2,0,29,24,32,1,0
instance_0,7,5,33,14,5,5,0,0,0,87,27,21,14,0
instance_0,1,3,30,12,3,2,1,0,0,77,26,56,7,0
instance_0,1,4,13,4,4,11,0,2,0,65,24,72,17,0
instance_0,8,5,26,6,2,4,0,2,0,95,24,79,1,0
instance_0,1,3,23,11,3,0,4,1,0,54,28,2,5,0
instance_0,4,6,11,10,2,10,3,1,0,34,8,24,36,0
instance_0,7,2,6,7,4,8,3,1,0,26,24,32,28,0
instance_0,2,4,26,4,0,4,2,1,0,38,25,71,11,0
instance_0,8,4,19,7,0,7,3,2,0,31,28,12,31,0
instance_0,5,0,30,2,3,6,2,2,0,66,19,2,13,0
instance_0,3,4,34,10,2,3,4,3,0,36,28,12,31,0
instance_0,7,2,36,3,1,3,2,2,0,56,12,75,12,0
instance_0,1,1,27,5,4,10,3,2,0,37,26,97,15,0
instance_0,6,4,11,13,4,10,0,2,0,97,38,27,4,0
instance_0,5,2,24,5,3,3,1,2,0,4,24,11,35,0
instance_0,1,3,1,8,3,11,3,2,0,36,12,2,29,0
instance_0,3,1,29,12,3,8,4,2,0,23,18,64,3,0
instance_0,1,4,15,1,1,11,0,0,0,61,29,9,7,0
instance_0,1,4,12,2,4,5,1,1,0,51,24,14,6,0
instance_0,1,4,9,9,1,5,1,1,0,39,29,71,2,0
instance_0,7,2,24,11,3,11,2,2,0,44,6,17,38,0
instance_0,1,3,2,11,4,9,2,1,0,32,22,31,23,0
instance_0,3,4,34,4,5,11,1,0,0,8,24,63,13,0
instance_0,5,3,8,5,4,12,1,3,0,93,27,12,24,0
instance_0,1,2,25,5,6,13,5,3,0,95,5,67,5,0
instance_0,6,2,35,13,1,12,4,0,0,92,29,96,24,0
instance_0,7,4,30,13,3,12,2,1,0,51,16,60,36,0
instance_0,1,4,30,11,2,1,3,2,0,85,2,32,17,0
instance_0,1,3,15,1,0,6,1,0,0,11,4,89,7,0
instance_0,2,1,15,6,4,9,3,2,0,61,35,81,2,0
instance_0,7,2,20,14,4,7,1,3,0,58,27,11,2,0
instance_0,2,3,21,10,5,11,1,1,0,0,12,1,19,0
instance_0,3,6,2,7,1,6,1,0,0,44,13,12,26,0
instance_0,1,6,27,10,1,6,2,1,0,77,9,12,10,0
instance_0,5,3,5,5,5,4,0,3,0,96,31,29,1,0
instance_0,3,2,0,6,0,6,1,0,0,52,5,3,4,0
instance_0,7,0,31,7,1,2,4,1,0,20,15,32,23,0
instance_0,1,6,25,10,0,10,0,1,0,37,8,77,8,0
instance_0,2,0,5,2,3,1,1,3,0,94,16,8,12,0
instance_0,7,3,3,6,3,6,3,3,0,92,33,26,17,0
instance_0,1,2,29,9,1,11,3,0,0,47,29,80,5,0
instance_0,2,6,19,5,3,12,4,3,0,4,24,10,3,0
instance_0,2,3,5,7,5,10,4,0,0,42,31,88,1,0
instance_0,2,0,35,11,1,9,0,3,0,55,15,25,15,0
instance_0,3,5,12,11,4,12,3,2,0,91,18,31,22,0
instance_0,2,3,23,5,4,6,1,1,0,9,28,34,36,0
instance_0,1,3,10,14,1,1,1,3,0,56,28,30,7,0
instance_0,2,5,0,9,5,4,3,3,0,16,19,21,6,0
instance_0,5,2,11,5,2,7,3,0,0,14,38,16,1,0
instance_0,4,2,9,2,4,7,1,0,0,23,25,93,8,0
instance_0,2,2,13,13,4,6,4,0,0,33,27,52,29,0
instance_0,8,0,13,13,4,2,1,0,0,92,12,3,21,0
instance_0,8,1,7,14,5,1,4,0,0,67,26,2,34,0
instance_0,7,0,21,8,5,3,3,3,0,57,33,64,11,0
instance_0,1,3,3,10,1,7,1,3,0,45,17,95,17,0
instance_0,1,5,12,3,4,12,4,3,0,70,33,32,13,0
instance_0,1,1,26,14,5,7,0,1,0,0,6,2,35,0
instance_0,2,2,14,2,3,10,1,1,0,31,26,2,4,0
instance_0,3,6,35,12,5,2,4,2,0,5,31,29,31,0
instance_0,7,2,35,12,2,8,0,0,0,70,33,19,32,0
instance_0,1,3,24,11,3,11,1,0,0,59,36,25,15,0
instance_0,1,0,3,14,5,11,2,1,0,64,26,46,12,0
instance_0,6,5,9,14,5,9,0,3,0,31,24,86,18,0
instance_0,1,4,29,14,0,4,1,1,0,66,33,32,30,0
instance_0,1,4,17,13,3,5,1,3,0,80,27,40,24,0
instance_0,4,4,21,5,2,12,4,1,0,40,14,77,30,0
instance_0,2,0,22,14,2,7,2,1,0,88,33,21,11,0
instance_0,6,1,35,0,3,6,0,0,0,93,36,40,27,0
instance_0,1,1,16,1,5,8,4,2,0,68,1,14,0,0
instance_0,1,5,7,0,3,12,1,1,0,42,6,26,5,0
instance_0,6,3,38,9,5,9,2,3,0,77,24,32,13,0
instance_0,1,4,23,10,4,5,0,2,0,85,33,2,28,0
instance_0,8,4,3,5,2,12,4,1,0,52,25,65,9,0
instance_0,4,5,10,13,5,1,1,3,0,79,28,45,27,0
instance_0,8,1,30,10,0,3,1,3,0,51,25,83,28,0
instance_0,7,4,9,9,4,0,2,1,0,35,30,6,24,0
instance_0,2,4,9,8,5,11,4,1,0,68,10,5,1,0
instance_0,2,4,33,8,1,11,1,3,0,62,0,49,35,0
instance_0,3,1,12,5,5,0,3,1,0,4,10,4,37,0
instance_0,2,4,18,6,3,8,0,1,0,46,33,46,30,0
instance_0,5,5,27,5,5,7,2,0,0,35,4,12,3,0
instance_0,4,0,33,10,1,0,1,0,0,43,33,98,15,0
instance_0,2,5,15,2,4,1,4,2,0,55,33,17,25,0
instance_0,3,0,10,8,2,11,3,0,0,47,34,43,3,0
instance_0,7,2,38,2,1,8,4,3,0,22,36,29,35,0
instance_0,7,5,12,14,2,7,3,2,0,91,24,98,31,0
instance_0,8,1,23,13,2,4,1,1,0,86,20,10,28,0
instance_0,7,1,24,11,1,12,4,3,0,28,3,38,37,0
instance_0,2,6,17,6,3,7,4,3,0,91,27,11,26,0
instance_0,1,4,30,7,3,0,2,2,0,85,6,7,30,0
instance_0,8,4,36,9,4,5,3,1,0,85,34,8,20,0
instance_0,3,5,12,6,5,6,0,2,0,92,32,23,0,0
instance_0,8,4,30,8,2,8,0,1,0,36,26,5,12,0
instance_0,1,4,28,10,0,11,0,3,0,38,14,75,35,0
instance_0,3,3,26,14,5,4,2,2,0,93,9,33,28,0
instance_0,3,3,11,5,5,0,4,0,0,4,30,21,23,0
instance_0,1,6,27,1,5,11,1,1,0,68,20,14,0,0
instance_0,2,1,21,5,5,12,3,0,0,90,26,22,10,0
instance_0,8,3,23,12,2,5,3,1,0,46,8,4,9,0
instance_0,4,4,32,12,4,7,2,1,0,39,15,7,22,0
instance_0,8,0,19,5,2,6,1,2,0,8,34,66,18,0
instance_0,1,2,29,5,1,11,3,2,0,48,6,34,33,0
instance_0,5,2,12,6,3,4,0,0,0,79,28,2,34,0
instance_0,7,5,8,2,1,9,0,3,0,61,31,0,10,0
instance_0,6,3,19,10,0,10,2,3,0,44,27,12,1,0
instance_0,7,0,15,6,5,12,2,2,0,93,24,7,16,0
instance_0,2,2,26,14,5,0,2,2,0,52,14,26,18,0
instance_0,5,3,38,13,0,4,4,2,0,58,30,34,19,0
instance_0,7,3,12,8,5,8,1,0,0,43,24,47,26,0
instance_0,6,1,19,13,5,13,2,3,0,46,5,3,13,0
instance_0,3,3,8,11,2,1,4,0,0,95,2,66,1,0
instance_0,1,4,25,11,3,5,4,0,0,61,37,31,37,0
instance_0,3,3,33,14,5,7,0,0,0,38,16,90,7,0
instance_0,4,1,14,9,2,3,0,2,0,44,25,17,22,0
instance_0,5,0,20,3,3,2,3,2,0,32,24,35,8,0
instance_0,2,6,35,9,4,9,3,0,0,86,16,34,5,0
instance_0,7,4,3,13,5,4,2,2,0,91,24,23,4,0
instance_0,6,3,26,14,0,9,1,3,0,42,31,14,25,0
instance_0,5,3,25,10,3,9,0,0,0,56,35,5,31,0
instance_0,1,0,23,3,1,0,1,0,0,21,8,39,3,0
instance_0,5,3,12,10,1,10,4,0,0,79,13,22,17,0
instance_0,6,1,6,10,5,5,3,3,0,55,24,27,28,0
instance_0,6,3,25,0,4,11,2,0,0,95,24,58,34,0
instance_0,3,6,7,10,3,11,4,1,0,64,26,2,14,0
instance_0,2,0,3,11,3,8,1,1,0,80,6,88,35,0
instance_0,2,5,36,8,2,0,1,0,0,7,31,73,13,0
instance_0,1,1,36,7,3,4,3,3,0,96,27,79,38,0
instance_0,2,4,0,8,1,11,0,0,0,59,33,81,16,0
instance_0,7,2,10,0,0,12,1,3,0,55,33,7,24,0
instance_0,1,1,28,2,3,11,3,3,0,70,0,2,18,0
instance_0,1,6,20,10,1,7,2,2,0,13,34,17,35,0
instance_0,4,4,9,8,4,9,3,3,0,87,5,37,28,0
instance_0,7,1,30,11,5,11,2,3,0,29,24,32,21,0
instance_0,3,1,0,4,3,7,1,0,0,66,29,29,2,0
instance_0,1,5,0,12,3,7,4,1,0,44,15,11,32,0
instance_0,1,4,3,12,1,9,2,3,0,71,33,10,29,0
instance_0,4,1,35,7,5,4,1,1,0,98,29,98,33,0
instance_0,2,4,27,14,2,0,1,3,0,93,25,45,3,0
instance_0,1,6,18,14,2,8,2,1,0,88,16,17,12,0
instance_0,4,5,27,7,5,8,2,2,0,31,24,86,18,0
instance_0,8,2,22,7,2,10,1,1,0,51,32,56,6,0
instance_0,4,2,14,8,0,12,1,3,0,41,13,5,7,0
instance_0,1,0,31,13,3,10,1,3,0,79,33,56,3,0
instance_0,1,4,22,5,0,10,3,0,0,7,28,5,25,0
instance_0,1,4,20,8,4,4,1,2,0,39,24,59,24,0
instance_0,4,0,36,11,4,9,4,0,0,41,25,17,31,0
instance_0,2,6,11,9,1,12,2,2,0,37,25,26,18,0
instance_0,2,3,11,1,2,11,3,3,0,23,28,17,30,0
instance_0,4,0,21,9,1,12,0,1,0,43,33,56,22,0
instance_0,6,5,6,5,4,0,1,1,0,4,24,4,6,0
instance_0,1,4,21,12,4,10,1,3,0,22,30,22,15,0
instance_0,1,0,13,10,3,1,2,2,0,56,28,45,36,0
instance_0,5,3,14,5,5,8,3,2,0,28,16,9,19,0
instance_0,6,0,4,12,2,0,1,3,0,46,26,21,16,0
instance_0,1,5,17,6,2,6,3,0,0,38,30,72,11,0
instance_0,1,0,7,14,1,11,1,0,0,83,33,88,3,0
instance_0,5,6,13,5,4,10,4,1,0,33,29,62,29,0
instance_0,3,2,0,9,4,5,1,1,0,23,30,7,31,0
instance_0,4,4,24,4,2,12,0,2,0,31,27,26,3,0
instance_0,4,4,21,9,1,11,1,2,0,61,26,33,22,0
instance_0,3,0,8,8,5,0,2,1,0,72,24,3,21,0
instance_0,8,4,7,9,3,5,1,0,0,50,30,79,6,0
instance_0,2,3,9,2,2,5,3,2,0,55,9,6,3,0
instance_0,7,5,34,7,4,0,1,2,0,68,24,22,31,0
instance_0,6,3,14,3,5,10,1,0,0,90,26,5,1,0
instance_0,2,2,29,7,3,1,2,0,0,30,24,70,11,0
instance_0,4,4,5,9,5,3,2,1,0,77,1,97,23,0
instance_0,5,3,11,5,6,13,3,3,0,81,0,24,3,0
instance_0,6,2,17,7,2,9,3,1,0,4,23,4,38,0
instance_0,8,3,6,4,4,8,3,3,0,56,28,30,28,0
instance_0,1,0,21,7,2,8,3,1,0,37,19,30,16,0
instance_0,3,0,5,6,5,0,3,2,0,72,26,3,26,0
instance_0,6,2,7,12,0,5,3,0,0,76,31,12,15,0
instance_0,4,2,5,10,3,11,1,0,0,52,14,4,20,0
instance_0,2,5,28,2,2,1,3,2,0,98,3,4,35,0
